date,mutual_type,type_name,net_buy,buy,sell,total,fund_inflow,quota_balance,accum_buy
2015-03-12,5,合計,1581.87,3853.51,2271.64,6125.15,1719.0,11281.0,100915.6
2015-03-12,6,006,168.85,368.45,199.6,568.05,-10294.0,10294.0,33227.73
2015-03-13,1,北向_滬股通,1584.0,3423.01,1839.01,5262.02,1664.0,11336.0,102499.6
2015-03-13,2,南向_港股通滬,106.12,437.33,331.21,768.54,-10341.0,10341.0,33333.85
2015-03-13,5,合計,1584.0,3423.01,1839.01,5262.02,1664.0,11336.0,102499.6
2015-03-13,6,006,106.12,437.33,331.21,768.54,-10341.0,10341.0,33333.85
2015-03-16,1,北向_滬股通,1374.16,3117.06,1742.9,4859.96,1520.0,11480.0,103873.76
2015-03-16,2,南向_港股通滬,738.23,1038.05,299.82,1337.87,-9775.0,9775.0,34072.08
2015-03-16,5,合計,1374.16,3117.06,1742.9,4859.96,1520.0,11480.0,103873.76
2015-03-16,6,006,738.23,1038.05,299.82,1337.87,-9775.0,9775.0,34072.08
2015-03-17,1,北向_滬股通,2111.35,4678.89,2567.54,7246.43,2324.0,10676.0,105985.11
2015-03-17,2,南向_港股通滬,500.11,968.96,468.85,1437.81,-9976.0,9976.0,34572.19
2015-03-17,5,合計,2111.35,4678.89,2567.54,7246.43,2324.0,10676.0,105985.11
2015-03-17,6,006,500.11,968.96,468.85,1437.81,-9976.0,9976.0,34572.19
2015-03-18,1,北向_滬股通,1590.56,4234.66,2644.1,6878.76,1740.0,11260.0,107575.67
2015-03-18,2,南向_港股通滬,241.85,830.21,588.36,1418.57,-10172.0,10172.0,34814.04
2015-03-18,5,合計,1590.56,4234.66,2644.1,6878.76,1740.0,11260.0,107575.67
2015-03-18,6,006,241.85,830.21,588.36,1418.57,-10172.0,10172.0,34814.04
2015-03-19,1,北向_滬股通,61.6,3880.36,3818.76,7699.12,208.0,12792.0,107637.27
2015-03-19,2,南向_港股通滬,51.99,747.39,695.4,1442.79,-10319.0,10319.0,34866.03
2015-03-19,5,合計,61.6,3880.36,3818.76,7699.12,208.0,12792.0,107637.27
2015-03-19,6,006,51.99,747.39,695.4,1442.79,-10319.0,10319.0,34866.03
2015-03-20,1,北向_滬股通,1141.11,4989.87,3848.76,8838.63,1549.0,11451.0,108778.38
2015-03-20,2,南向_港股通滬,189.89,820.64,630.75,1451.39,-10229.0,10229.0,35055.92
2015-03-20,5,合計,1141.11,4989.87,3848.76,8838.63,1549.0,11451.0,108778.38
2015-03-20,6,006,189.89,820.64,630.75,1451.39,-10229.0,10229.0,35055.92
2015-03-23,1,北向_滬股通,1866.04,5392.24,3526.2,8918.44,2142.0,10858.0,110644.42
2015-03-23,2,南向_港股通滬,414.31,1151.81,737.5,1889.31,-10002.0,10002.0,35470.23
2015-03-23,5,合計,1866.04,5392.24,3526.2,8918.44,2142.0,10858.0,110644.42
2015-03-23,6,006,414.31,1151.81,737.5,1889.31,-10002.0,10002.0,35470.23
2015-03-24,1,北向_滬股通,-1646.2,4409.8,6056.0,10465.8,-1552.0,14552.0,108998.22
2015-03-24,2,南向_港股通滬,543.26,1052.8,509.54,1562.34,-9936.0,9936.0,36013.49
2015-03-24,5,合計,-1646.2,4409.8,6056.0,10465.8,-1552.0,14552.0,108998.22
2015-03-24,6,006,543.26,1052.8,509.54,1562.34,-9936.0,9936.0,36013.49
2015-03-25,1,北向_滬股通,-31.09,3953.9,3984.99,7938.89,94.0,12906.0,108967.13
2015-03-25,2,南向_港股通滬,374.18,870.68,496.5,1367.18,-10084.0,10084.0,36387.67
2015-03-25,5,合計,-31.09,3953.9,3984.99,7938.89,94.0,12906.0,108967.13
2015-03-25,6,006,374.18,870.68,496.5,1367.18,-10084.0,10084.0,36387.67
2015-03-26,1,北向_滬股通,-1014.01,3583.97,4597.98,8181.95,-917.0,13917.0,107953.12
2015-03-26,2,南向_港股通滬,301.4,946.24,644.84,1591.08,-10129.0,10129.0,36689.07
2015-03-26,5,合計,-1014.01,3583.97,4597.98,8181.95,-917.0,13917.0,107953.12
2015-03-26,6,006,301.4,946.24,644.84,1591.08,-10129.0,10129.0,36689.07
2015-03-27,1,北向_滬股通,106.71,2952.98,2846.27,5799.25,211.0,12789.0,108059.83
2015-03-27,2,南向_港股通滬,461.94,1063.37,601.43,1664.8,-9989.0,9989.0,37151.01
2015-03-27,5,合計,106.71,2952.98,2846.27,5799.25,211.0,12789.0,108059.83
2015-03-27,6,006,461.94,1063.37,601.43,1664.8,-9989.0,9989.0,37151.01
2015-03-30,1,北向_滬股通,-1250.18,3736.54,4986.72,8723.26,-1085.0,14085.0,106809.65
2015-03-30,2,南向_港股通滬,2812.96,4203.16,1390.2,5593.36,-7941.0,7941.0,39963.97
2015-03-30,5,合計,-1250.18,3736.54,4986.72,8723.26,-1085.0,14085.0,106809.65
2015-03-30,6,006,2812.96,4203.16,1390.2,5593.36,-7941.0,7941.0,39963.97
2015-03-31,1,北向_滬股通,-1390.89,3359.43,4750.32,8109.75,-1273.0,14273.0,105418.76
2015-03-31,2,南向_港股通滬,2220.08,3957.63,1737.55,5695.18,-8446.0,8446.0,42184.05
2015-03-31,5,合計,-1390.89,3359.43,4750.32,8109.75,-1273.0,14273.0,105418.76
2015-03-31,6,006,2220.08,3957.63,1737.55,5695.18,-8446.0,8446.0,42184.05
2015-04-01,1,北向_滬股通,-14.37,3185.81,3200.18,6385.99,359.0,12641.0,105404.39
2015-04-01,2,南向_港股通滬,1765.82,2564.83,799.01,3363.84,-8777.0,8777.0,43949.87
2015-04-01,5,合計,-14.37,3185.81,3200.18,6385.99,359.0,12641.0,105404.39
2015-04-01,6,006,1765.82,2564.83,799.01,3363.84,-8777.0,8777.0,43949.87
2015-04-02,2,南向_港股通滬,2450.86,4224.39,1773.53,5997.92,-8146.0,8146.0,46400.73
2015-04-02,6,006,2450.86,4224.39,1773.53,5997.92,-8146.0,8146.0,46400.73
2015-04-08,1,北向_滬股通,-4021.01,4578.31,8599.32,13177.63,-3505.0,16505.0,101383.38
2015-04-08,2,南向_港股通滬,11163.66,16057.12,4893.46,20950.58,0.0,,57564.39
2015-04-08,5,合計,-4021.01,4578.31,8599.32,13177.63,-3505.0,16505.0,101383.38
2015-04-08,6,006,11163.66,16057.12,4893.46,20950.58,,,57564.39
2015-04-09,1,北向_滬股通,-5081.9,3451.51,8533.41,11984.92,-4979.0,17979.0,96301.48
2015-04-09,2,南向_港股通滬,10834.78,18463.1,7628.32,26091.42,0.0,,68399.17
2015-04-09,5,合計,-5081.9,3451.51,8533.41,11984.92,-4979.0,17979.0,96301.48
2015-04-09,6,006,10834.78,18463.1,7628.32,26091.42,,,68399.17
2015-04-10,1,北向_滬股通,-884.93,3254.93,4139.86,7394.79,-614.0,13614.0,95416.55
2015-04-10,2,南向_港股通滬,5702.83,10421.32,4718.49,15139.81,-5111.0,5111.0,74102.0
2015-04-10,5,合計,-884.93,3254.93,4139.86,7394.79,-614.0,13614.0,95416.55
2015-04-10,6,006,5702.83,10421.32,4718.49,15139.81,-5111.0,5111.0,74102.0
2015-04-13,1,北向_滬股通,931.250000000001,4264.22,3332.97,7597.19,1206.0,11794.0,96347.8
2015-04-13,2,南向_港股通滬,1958.01,10486.31,8528.3,19014.61,-8071.0,8071.0,76060.01
2015-04-13,5,合計,931.250000000001,4264.22,3332.97,7597.19,1206.0,11794.0,96347.8
2015-04-13,6,006,1958.01,10486.31,8528.3,19014.61,-8071.0,8071.0,76060.01
2015-04-14,1,北向_滬股通,428.18,3789.21,3361.03,7150.24,616.0,12384.0,96775.98
2015-04-14,2,南向_港股通滬,2636.11,9414.88,6778.77,16193.65,-7836.0,7836.0,78696.12
2015-04-14,5,合計,428.18,3789.21,3361.03,7150.24,616.0,12384.0,96775.98
2015-04-14,6,006,2636.11,9414.88,6778.77,16193.65,-7836.0,7836.0,78696.12
2015-04-15,1,北向_滬股通,1029.33,4360.49,3331.16,7691.65,1148.0,11852.0,97805.31
2015-04-15,2,南向_港股通滬,122.28,5651.8,5529.52,11181.32,-9940.0,9940.0,78818.4
2015-04-15,5,合計,1029.33,4360.49,3331.16,7691.65,1148.0,11852.0,97805.31
2015-04-15,6,006,122.28,5651.8,5529.52,11181.32,-9940.0,9940.0,78818.4
2015-04-16,1,北向_滬股通,1574.45,4531.88,2957.43,7489.31,1945.0,11055.0,99379.76
2015-04-16,2,南向_港股通滬,224.17,5619.28,5395.11,11014.39,-9790.0,9790.0,79042.57
2015-04-16,5,合計,1574.45,4531.88,2957.43,7489.31,1945.0,11055.0,99379.76
2015-04-16,6,006,224.17,5619.28,5395.11,11014.39,-9790.0,9790.0,79042.57
2015-04-17,1,北向_滬股通,1596.54,5894.29,4297.75,10192.04,1803.0,11197.0,100976.3
2015-04-17,2,南向_港股通滬,1848.02,8128.8,6280.78,14409.58,-8371.0,8371.0,80890.59
2015-04-17,5,合計,1596.54,5894.29,4297.75,10192.04,1803.0,11197.0,100976.3
2015-04-17,6,006,1848.02,8128.8,6280.78,14409.58,-8371.0,8371.0,80890.59
2015-04-20,1,北向_滬股通,-1147.78,5115.6,6263.38,11378.98,-1023.0,14023.0,99828.52
2015-04-20,2,南向_港股通滬,-193.26,6962.78,7156.04,14118.82,-10151.0,10151.0,80697.33
2015-04-20,5,合計,-1147.78,5115.6,6263.38,11378.98,-1023.0,14023.0,99828.52
2015-04-20,6,006,-193.26,6962.78,7156.04,14118.82,-10151.0,10151.0,80697.33
2015-04-21,1,北向_滬股通,1386.45,4170.54,2784.09,6954.63,1722.0,11278.0,101214.97
2015-04-21,2,南向_港股通滬,555.8,5175.67,4619.87,9795.54,-9529.0,9529.0,81253.13
2015-04-21,5,合計,1386.45,4170.54,2784.09,6954.63,1722.0,11278.0,101214.97
2015-04-21,6,006,555.8,5175.67,4619.87,9795.54,-9529.0,9529.0,81253.13
2015-04-22,1,北向_滬股通,701.129999999999,4938.19,4237.06,9175.25,835.0,12165.0,101916.1
2015-04-22,2,南向_港股通滬,2172.94,7122.04,4949.1,12071.14,-8118.0,8118.0,83426.07
2015-04-22,5,合計,701.129999999999,4938.19,4237.06,9175.25,835.0,12165.0,101916.1
2015-04-22,6,006,2172.94,7122.04,4949.1,12071.14,-8118.0,8118.0,83426.07
2015-04-23,1,北向_滬股通,-739.13,3541.99,4281.12,7823.11,-376.0,13376.0,101176.97
2015-04-23,2,南向_港股通滬,4939.55,9294.93,4355.38,13650.31,-5934.0,5934.0,88365.62
2015-04-23,5,合計,-739.13,3541.99,4281.12,7823.11,-376.0,13376.0,101176.97
2015-04-23,6,006,4939.55,9294.93,4355.38,13650.31,-5934.0,5934.0,88365.62
2015-04-24,1,北向_滬股通,29.55,3774.11,3744.56,7518.67,736.0,12264.0,101206.52
2015-04-24,2,南向_港股通滬,666.6,4422.19,3755.59,8177.78,-9483.0,9483.0,89032.22
2015-04-24,5,合計,29.55,3774.11,3744.56,7518.67,736.0,12264.0,101206.52
2015-04-24,6,006,666.6,4422.19,3755.59,8177.78,-9483.0,9483.0,89032.22
2015-04-27,1,北向_滬股通,1064.86,5225.7,4160.84,9386.54,1255.0,11745.0,102271.38
2015-04-27,2,南向_港股通滬,1730.62,6132.63,4402.01,10534.64,-8577.0,8577.0,90762.84
2015-04-27,5,合計,1064.86,5225.7,4160.84,9386.54,1255.0,11745.0,102271.38
2015-04-27,6,006,1730.62,6132.63,4402.01,10534.64,-8577.0,8577.0,90762.84
2015-04-28,1,北向_滬股通,-261.24,4147.51,4408.75,8556.26,-168.0,13168.0,102010.14
2015-04-28,2,南向_港股通滬,893.7,5015.73,4122.03,9137.76,-9197.0,9197.0,91656.54
2015-04-28,5,合計,-261.24,4147.51,4408.75,8556.26,-168.0,13168.0,102010.14
2015-04-28,6,006,893.7,5015.73,4122.03,9137.76,-9197.0,9197.0,91656.54
2015-04-29,1,北向_滬股通,275.86,4223.41,3947.55,8170.96,764.0,12236.0,102286.0
2015-04-29,2,南向_港股通滬,922.74,3500.72,2577.98,6078.7,-9376.0,9376.0,92579.28
2015-04-29,5,合計,275.86,4223.41,3947.55,8170.96,764.0,12236.0,102286.0
2015-04-29,6,006,922.74,3500.72,2577.98,6078.7,-9376.0,9376.0,92579.28
2015-04-30,1,北向_滬股通,-443.58,3320.18,3763.76,7083.94,-335.0,13335.0,101842.42
2015-04-30,2,南向_港股通滬,2277.37,5211.53,2934.16,8145.69,-8224.0,8224.0,94856.65
2015-04-30,5,合計,-443.58,3320.18,3763.76,7083.94,-335.0,13335.0,101842.42
2015-04-30,6,006,2277.37,5211.53,2934.16,8145.69,-8224.0,8224.0,94856.65
2015-05-04,1,北向_滬股通,43.86,2961.31,2917.45,5878.76,534.0,12466.0,101886.28
2015-05-04,2,南向_港股通滬,1079.99,4069.34,2989.35,7058.69,-9226.0,9226.0,95936.64
2015-05-04,5,合計,43.86,2961.31,2917.45,5878.76,534.0,12466.0,101886.28
2015-05-04,6,006,1079.99,4069.34,2989.35,7058.69,-9226.0,9226.0,95936.64
2015-05-05,1,北向_滬股通,777.33,3939.05,3161.72,7100.77,833.0,12167.0,102663.61
2015-05-05,2,南向_港股通滬,614.19,3605.44,2991.25,6596.69,-9699.0,9699.0,96550.83
2015-05-05,5,合計,777.33,3939.05,3161.72,7100.77,833.0,12167.0,102663.61
2015-05-05,6,006,614.19,3605.44,2991.25,6596.69,-9699.0,9699.0,96550.83
2015-05-06,1,北向_滬股通,416.23,4429.34,4013.11,8442.45,712.0,12288.0,103079.84
2015-05-06,2,南向_港股通滬,516.13,3261.48,2745.35,6006.83,-9792.0,9792.0,97066.96
2015-05-06,5,合計,416.23,4429.34,4013.11,8442.45,712.0,12288.0,103079.84
2015-05-06,6,006,516.13,3261.48,2745.35,6006.83,-9792.0,9792.0,97066.96
2015-05-07,1,北向_滬股通,2563.17,4875.05,2311.88,7186.93,2647.0,10353.0,105643.01
2015-05-07,2,南向_港股通滬,54.79,2553.85,2499.06,5052.91,-10245.0,10245.0,97121.75
2015-05-07,5,合計,2563.17,4875.05,2311.88,7186.93,2647.0,10353.0,105643.01
2015-05-07,6,006,54.79,2553.85,2499.06,5052.91,-10245.0,10245.0,97121.75
2015-05-08,1,北向_滬股通,765.32,3433.56,2668.24,6101.8,1167.0,11833.0,106408.33
2015-05-08,2,南向_港股通滬,-37.03,2180.1,2217.13,4397.23,-10261.0,10261.0,97084.72
2015-05-08,5,合計,765.32,3433.56,2668.24,6101.8,1167.0,11833.0,106408.33
2015-05-08,6,006,-37.03,2180.1,2217.13,4397.23,-10261.0,10261.0,97084.72
2015-05-11,1,北向_滬股通,-76.3,3313.26,3389.56,6702.82,37.0,12963.0,106332.03
2015-05-11,2,南向_港股通滬,1087.39,3472.86,2385.47,5858.33,-9302.0,9302.0,98172.11
2015-05-11,5,合計,-76.3,3313.26,3389.56,6702.82,37.0,12963.0,106332.03
2015-05-11,6,006,1087.39,3472.86,2385.47,5858.33,-9302.0,9302.0,98172.11
2015-05-12,1,北向_滬股通,-406.79,3224.9,3631.69,6856.59,-274.0,13274.0,105925.24
2015-05-12,2,南向_港股通滬,1391.99,3301.14,1909.15,5210.29,-8998.0,8998.0,99564.1
2015-05-12,5,合計,-406.79,3224.9,3631.69,6856.59,-274.0,13274.0,105925.24
2015-05-12,6,006,1391.99,3301.14,1909.15,5210.29,-8998.0,8998.0,99564.1
2015-05-13,1,北向_滬股通,-402.42,3192.78,3595.2,6787.98,-331.0,13331.0,105522.82
2015-05-13,2,南向_港股通滬,686.74,2952.36,2265.62,5217.98,-9635.0,9635.0,100250.84
2015-05-13,5,合計,-402.42,3192.78,3595.2,6787.98,-331.0,13331.0,105522.82
2015-05-13,6,006,686.74,2952.36,2265.62,5217.98,-9635.0,9635.0,100250.84
2015-05-14,1,北向_滬股通,-186.02,2248.5,2434.52,4683.02,-109.0,13109.0,105336.8
2015-05-14,2,南向_港股通滬,722.57,2609.45,1886.88,4496.33,-9602.0,9602.0,100973.41
2015-05-14,5,合計,-186.02,2248.5,2434.52,4683.02,-109.0,13109.0,105336.8
2015-05-14,6,006,722.57,2609.45,1886.88,4496.33,-9602.0,9602.0,100973.41
2015-05-15,1,北向_滬股通,501.23,3221.33,2720.1,5941.43,597.0,12403.0,105838.03
2015-05-15,2,南向_港股通滬,78.75,2104.37,2025.62,4129.99,-10092.0,10092.0,101052.16
2015-05-15,5,合計,501.23,3221.33,2720.1,5941.43,597.0,12403.0,105838.03
2015-05-15,6,006,78.75,2104.37,2025.62,4129.99,-10092.0,10092.0,101052.16
2015-05-18,1,北向_滬股通,1102.03,3089.95,1987.92,5077.87,1247.0,11753.0,106940.06
2015-05-18,2,南向_港股通滬,82.0,1985.72,1903.72,3889.44,-10210.0,10210.0,101134.16
2015-05-18,5,合計,1102.03,3089.95,1987.92,5077.87,1247.0,11753.0,106940.06
2015-05-18,6,006,82.0,1985.72,1903.72,3889.44,-10210.0,10210.0,101134.16
2015-05-19,1,北向_滬股通,2003.27,3838.86,1835.59,5674.45,2215.0,10785.0,108943.33
2015-05-19,2,南向_港股通滬,961.84,2856.03,1894.19,4750.22,-9462.0,9462.0,102096.0
2015-05-19,5,合計,2003.27,3838.86,1835.59,5674.45,2215.0,10785.0,108943.33
2015-05-19,6,006,961.84,2856.03,1894.19,4750.22,-9462.0,9462.0,102096.0
2015-05-20,1,北向_滬股通,2771.94,5466.51,2694.57,8161.08,2936.0,10064.0,111715.27
2015-05-20,2,南向_港股通滬,1077.57,3208.42,2130.85,5339.27,-9401.0,9401.0,103173.57
2015-05-20,5,合計,2771.94,5466.51,2694.57,8161.08,2936.0,10064.0,111715.27
2015-05-20,6,006,1077.57,3208.42,2130.85,5339.27,-9401.0,9401.0,103173.57
2015-05-21,1,北向_滬股通,1823.44,4852.72,3029.28,7882.0,2012.0,10988.0,113538.71
2015-05-21,2,南向_港股通滬,11.5,1843.62,1832.12,3675.74,-10274.0,10274.0,103185.07
2015-05-21,5,合計,1823.44,4852.72,3029.28,7882.0,2012.0,10988.0,113538.71
2015-05-21,6,006,11.5,1843.62,1832.12,3675.74,-10274.0,10274.0,103185.07
2015-05-22,2,南向_港股通滬,497.05,2604.17,2107.12,4711.29,-9853.0,9853.0,103682.12
2015-05-22,6,006,497.05,2604.17,2107.12,4711.29,-9853.0,9853.0,103682.12
2015-05-26,1,北向_滬股通,3410.38,10694.28,7283.9,17978.18,3588.0,9412.0,116949.09
2015-05-26,2,南向_港股通滬,2040.53,5552.64,3512.11,9064.75,-8411.0,8411.0,105722.65
2015-05-26,5,合計,3410.38,10694.28,7283.9,17978.18,3588.0,9412.0,116949.09
2015-05-26,6,006,2040.53,5552.64,3512.11,9064.75,-8411.0,8411.0,105722.65
2015-05-27,1,北向_滬股通,182.950000000001,6000.89,5817.94,11818.83,343.0,12657.0,117132.04
2015-05-27,2,南向_港股通滬,1324.21,3762.93,2438.72,6201.65,-9106.0,9106.0,107046.86
2015-05-27,5,合計,182.950000000001,6000.89,5817.94,11818.83,343.0,12657.0,117132.04
2015-05-27,6,006,1324.21,3762.93,2438.72,6201.65,-9106.0,9106.0,107046.86
2015-05-28,1,北向_滬股通,-3174.88,5771.1,8945.98,14717.08,-3125.0,16125.0,113957.16
2015-05-28,2,南向_港股通滬,-274.86,2858.84,3133.7,5992.54,-10484.0,10484.0,106772.0
2015-05-28,5,合計,-3174.88,5771.1,8945.98,14717.08,-3125.0,16125.0,113957.16
2015-05-28,6,006,-274.86,2858.84,3133.7,5992.54,-10484.0,10484.0,106772.0
2015-05-29,1,北向_滬股通,2110.66,7835.11,5724.45,13559.56,2295.0,10705.0,116067.82
2015-05-29,2,南向_港股通滬,773.29,3267.06,2493.77,5760.83,-9628.0,9628.0,107545.29
2015-05-29,5,合計,2110.66,7835.11,5724.45,13559.56,2295.0,10705.0,116067.82
2015-05-29,6,006,773.29,3267.06,2493.77,5760.83,-9628.0,9628.0,107545.29
2015-06-01,1,北向_滬股通,1717.35,6341.2,4623.85,10965.05,1934.0,11066.0,117785.17
2015-06-01,2,南向_港股通滬,1242.04,3497.63,2255.59,5753.22,-9186.0,9186.0,108787.33
2015-06-01,5,合計,1717.35,6341.2,4623.85,10965.05,1934.0,11066.0,117785.17
2015-06-01,6,006,1242.04,3497.63,2255.59,5753.22,-9186.0,9186.0,108787.33
2015-06-02,1,北向_滬股通,229.36,5628.08,5398.72,11026.8,481.0,12519.0,118014.53
2015-06-02,2,南向_港股通滬,655.21,2541.64,1886.43,4428.07,-9721.0,9721.0,109442.54
2015-06-02,5,合計,229.36,5628.08,5398.72,11026.8,481.0,12519.0,118014.53
2015-06-02,6,006,655.21,2541.64,1886.43,4428.07,-9721.0,9721.0,109442.54
2015-06-03,1,北向_滬股通,31.55,6239.68,6208.13,12447.81,218.0,12782.0,118046.08
2015-06-03,2,南向_港股通滬,513.17,2239.51,1726.34,3965.85,-9853.0,9853.0,109955.71
2015-06-03,5,合計,31.55,6239.68,6208.13,12447.81,218.0,12782.0,118046.08
2015-06-03,6,006,513.17,2239.51,1726.34,3965.85,-9853.0,9853.0,109955.71
2015-06-04,1,北向_滬股通,-1093.71,5619.44,6713.15,12332.59,-260.0,13260.0,116952.37
2015-06-04,2,南向_港股通滬,214.86,2091.14,1876.28,3967.42,-10136.0,10136.0,110170.57
2015-06-04,5,合計,-1093.71,5619.44,6713.15,12332.59,-260.0,13260.0,116952.37
2015-06-04,6,006,214.86,2091.14,1876.28,3967.42,-10136.0,10136.0,110170.57
2015-06-05,1,北向_滬股通,-1389.74,4269.9,5659.64,9929.54,-609.0,13609.0,115562.63
2015-06-05,2,南向_港股通滬,1245.8,2822.76,1576.96,4399.72,-9254.0,9254.0,111416.37
2015-06-05,5,合計,-1389.74,4269.9,5659.64,9929.54,-609.0,13609.0,115562.63
2015-06-05,6,006,1245.8,2822.76,1576.96,4399.72,-9254.0,9254.0,111416.37
2015-06-08,1,北向_滬股通,-1290.0,5195.47,6485.47,11680.94,-540.0,13540.0,114272.63
2015-06-08,2,南向_港股通滬,703.48,3293.81,2590.33,5884.14,-9604.0,9604.0,112119.85
2015-06-08,5,合計,-1290.0,5195.47,6485.47,11680.94,-540.0,13540.0,114272.63
2015-06-08,6,006,703.48,3293.81,2590.33,5884.14,-9604.0,9604.0,112119.85
2015-06-09,1,北向_滬股通,-1528.8,4640.54,6169.34,10809.88,-1262.0,14262.0,112743.83
2015-06-09,2,南向_港股通滬,1087.03,3899.26,2812.23,6711.49,-9287.0,9287.0,113206.88
2015-06-09,5,合計,-1528.8,4640.54,6169.34,10809.88,-1262.0,14262.0,112743.83
2015-06-09,6,006,1087.03,3899.26,2812.23,6711.49,-9287.0,9287.0,113206.88
2015-06-10,1,北向_滬股通,1401.19,5522.72,4121.53,9644.25,1739.0,11261.0,114145.02
2015-06-10,2,南向_港股通滬,1020.05,3027.22,2007.17,5034.39,-9401.0,9401.0,114226.93
2015-06-10,5,合計,1401.19,5522.72,4121.53,9644.25,1739.0,11261.0,114145.02
2015-06-10,6,006,1020.05,3027.22,2007.17,5034.39,-9401.0,9401.0,114226.93
2015-06-11,1,北向_滬股通,-1045.55,4222.78,5268.33,9491.11,-866.0,13866.0,113099.47
2015-06-11,2,南向_港股通滬,1117.33,2574.73,1457.4,4032.13,-9331.0,9331.0,115344.26
2015-06-11,5,合計,-1045.55,4222.78,5268.33,9491.11,-866.0,13866.0,113099.47
2015-06-11,6,006,1117.33,2574.73,1457.4,4032.13,-9331.0,9331.0,115344.26
2015-06-12,1,北向_滬股通,1308.72,5698.4,4389.68,10088.08,1548.0,11452.0,114408.19
2015-06-12,2,南向_港股通滬,812.55,2580.18,1767.63,4347.81,-9553.0,9553.0,116156.81
2015-06-12,5,合計,1308.72,5698.4,4389.68,10088.08,1548.0,11452.0,114408.19
2015-06-12,6,006,812.55,2580.18,1767.63,4347.81,-9553.0,9553.0,116156.81
2015-06-15,1,北向_滬股通,-1253.9,4454.0,5707.9,10161.9,-1147.0,14147.0,113154.29
2015-06-15,2,南向_港股通滬,498.08,1990.6,1492.52,3483.12,-9886.0,9886.0,116654.89
2015-06-15,5,合計,-1253.9,4454.0,5707.9,10161.9,-1147.0,14147.0,113154.29
2015-06-15,6,006,498.08,1990.6,1492.52,3483.12,-9886.0,9886.0,116654.89
2015-06-16,1,北向_滬股通,-44.700000000001,4262.44,4307.14,8569.58,65.0,12935.0,113109.59
2015-06-16,2,南向_港股通滬,635.88,2102.43,1466.55,3568.98,-9805.0,9805.0,117290.77
2015-06-16,5,合計,-44.700000000001,4262.44,4307.14,8569.58,65.0,12935.0,113109.59
2015-06-16,6,006,635.88,2102.43,1466.55,3568.98,-9805.0,9805.0,117290.77
2015-06-17,1,北向_滬股通,-1069.85,3275.29,4345.14,7620.43,-861.0,13861.0,112039.74
2015-06-17,2,南向_港股通滬,591.03,2153.39,1562.36,3715.75,-9805.0,9805.0,117881.8
2015-06-17,5,合計,-1069.85,3275.29,4345.14,7620.43,-861.0,13861.0,112039.74
2015-06-17,6,006,591.03,2153.39,1562.36,3715.75,-9805.0,9805.0,117881.8
2015-06-18,1,北向_滬股通,544.43,3504.99,2960.56,6465.55,657.0,12343.0,112584.17
2015-06-18,5,合計,544.43,3504.99,2960.56,6465.55,657.0,12343.0,112584.17
2015-06-19,1,北向_滬股通,7731.66,11315.6,3583.94,14899.54,7804.0,5196.0,120315.83
2015-06-19,5,合計,7731.66,11315.6,3583.94,14899.54,7804.0,5196.0,120315.83
2015-06-23,1,北向_滬股通,6836.36,13088.16,6251.8,19339.96,7066.0,5934.0,127152.19
2015-06-23,2,南向_港股通滬,-318.02,1839.99,2158.01,3998.0,-10519.0,10519.0,117563.78
2015-06-23,5,合計,6836.36,13088.16,6251.8,19339.96,7066.0,5934.0,127152.19
2015-06-23,6,006,-318.02,1839.99,2158.01,3998.0,-10519.0,10519.0,117563.78
2015-06-24,1,北向_滬股通,-3165.57,5210.37,8375.94,13586.31,-3039.0,16039.0,123986.62
2015-06-24,2,南向_港股通滬,734.16,2110.64,1376.48,3487.12,-9673.0,9673.0,118297.94
2015-06-24,5,合計,-3165.57,5210.37,8375.94,13586.31,-3039.0,16039.0,123986.62
2015-06-24,6,006,734.16,2110.64,1376.48,3487.12,-9673.0,9673.0,118297.94
2015-06-25,1,北向_滬股通,-3632.12,4305.19,7937.31,12242.5,-3556.0,16556.0,120354.5
2015-06-25,2,南向_港股通滬,504.03,2186.11,1682.08,3868.19,-9853.0,9853.0,118801.97
2015-06-25,5,合計,-3632.12,4305.19,7937.31,12242.5,-3556.0,16556.0,120354.5
2015-06-25,6,006,504.03,2186.11,1682.08,3868.19,-9853.0,9853.0,118801.97
2015-06-26,1,北向_滬股通,3120.24,6864.14,3743.9,10608.04,3244.0,9756.0,123474.74
2015-06-26,2,南向_港股通滬,-1390.87,1592.26,2983.13,4575.39,-11360.0,11360.0,117411.1
2015-06-26,5,合計,3120.24,6864.14,3743.9,10608.04,3244.0,9756.0,123474.74
2015-06-26,6,006,-1390.87,1592.26,2983.13,4575.39,-11360.0,11360.0,117411.1
2015-06-29,1,北向_滬股通,-1513.4,6895.57,8408.97,15304.54,-1333.0,14333.0,121961.34
2015-06-29,2,南向_港股通滬,-656.52,1723.91,2380.43,4104.34,-10769.0,10769.0,116754.58
