strategy,params,total_return,avg_return,sharpe_ratio,max_drawdown,win_rate,trades
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 35, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 30, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 35, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 15, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 10, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 10, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 25, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 15, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 35, 'oversold': 20, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 37, 'oversold': 20, 'overbought': 65}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 15, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 20, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 30, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 10, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 35, 'overbought': 70}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 15, 'overbought': 80}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 10, 'overbought': 80}",0.24451414623041237,0.24451414623041237,388154173.77777153,0.24451414623041237,1.0,1
