strategy,period,oversold,overbought,total_return,sharpe_ratio,max_drawdown,win_rate,trades_count,annual_return,volatility,sortino_ratio,calculation_time,short_period,long_period,fast,slow,signal
DUAL_MOVING_AVERAGE,,,,0.14362375529477012,0.04181538889473733,-0.045911510241746466,0.6,10,,,,,40.0,80.0,,,
RSI_MEAN_REVERSION,30.0,15.0,70.0,0.141939635842808,0.038606623517144216,-0.07232409341688556,0.6666666666666666,15,0.03266556002957773,0.05959230123922371,30.442549058718843,0.0004456043243408203,,,,,
RSI_MEAN_REVERSION,30.0,20.0,70.0,0.141939635842808,0.038606623517144216,-0.07232409341688556,0.6666666666666666,15,0.03266556002957773,0.05959230123922371,30.442549058718843,0.0004482269287109375,,,,,
MACD_CROSSOVER,,,,0.1117158835143146,0.035610352140547405,-0.21995236550820138,0.4855072463768116,138,,,,,,,6.0,18.0,6.0
MACD_CROSSOVER,,,,0.12171351905439431,0.03338824792310116,-0.14709904248518285,0.5212765957446809,94,,,,,,,15.0,30.0,5.0
RSI_MEAN_REVERSION,18.0,15.0,75.0,0.1414273120751921,0.03202525910689286,-0.06754403555282151,0.7058823529411765,17,0.032547655381688044,0.04417227775845613,20.74102444313523,0.0006055831909179688,,,,,
DUAL_MOVING_AVERAGE,,,,0.14160958312551664,0.03185309173617576,-0.02364775771322801,0.6470588235294118,17,,,,,8.0,150.0,,,
MACD_CROSSOVER,,,,0.12608117755578951,0.028783478033098532,-0.14587109483435662,0.5125,80,,,,,,,8.0,35.0,12.0
MACD_CROSSOVER,,,,0.12608117755578951,0.028783478033098532,-0.14587109483435662,0.5125,80,,,,,,,12.0,35.0,8.0
MACD_CROSSOVER,,,,0.122102966356324,0.02725840803490789,-0.11484504838991545,0.4883720930232558,86,,,,,,,10.0,30.0,9.0
MACD_CROSSOVER,,,,0.10484350889979677,0.022244761438055583,-0.21649527946283792,0.5,138,,,,,,,6.0,15.0,6.0
