strategy,params,total_return,sharpe,trades,win_rate
RSI,"(32, 20, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(32, 20, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(32, 20, 75)",0.41463957872631524,0.0,1,1.0
RSI,"(32, 25, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(32, 25, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(32, 25, 75)",0.41463957872631524,0.0,1,1.0
RSI,"(32, 30, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(32, 30, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(32, 30, 75)",0.41463957872631524,0.0,1,1.0
RSI,"(32, 35, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(32, 35, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(32, 35, 75)",0.41463957872631524,0.0,1,1.0
RSI,"(35, 15, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(35, 15, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(35, 20, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(35, 20, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(35, 25, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(35, 25, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(35, 30, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(35, 30, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(35, 35, 65)",0.09527021652321921,0.0,1,1.0
RSI,"(35, 35, 70)",0.20441637367357635,0.0,1,1.0
RSI,"(38, 15, 65)",0.1495267034697805,0.0,1,1.0
RSI,"(38, 15, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(38, 20, 65)",0.1495267034697805,0.0,1,1.0
RSI,"(38, 20, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(38, 25, 65)",0.1495267034697805,0.0,1,1.0
RSI,"(38, 25, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(38, 30, 65)",0.1495267034697805,0.0,1,1.0
RSI,"(38, 30, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(38, 35, 65)",0.1495267034697805,0.0,1,1.0
RSI,"(38, 35, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(41, 15, 65)",0.19306043877372442,0.0,1,1.0
RSI,"(41, 15, 70)",0.41463957872631524,0.0,1,1.0
