date,Unnamed: 0,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
2021-10-09,6233.0,,0.03665,0.04063,0.06344,0.13679,0.2225,0.64857,0.325
2021-10-10,6233.0,,0.03665,0.04063,0.06344,0.13679,0.2225,0.64857,0.325
2021-10-11,6234.0,2021-10-11,0.03773,0.04045,0.06299,0.13714,0.21839,0.64857,0.32304
2021-10-12,6235.0,2021-10-12,0.03673,0.03973,0.06374,0.13899,0.21696,0.64857,0.32149
2021-10-13,6235.0,,0.03673,0.03973,0.06374,0.13899,0.21696,0.64857,0.32149
2021-10-14,6235.0,,0.03673,0.03973,0.06374,0.13899,0.21696,0.64857,0.32149
2021-10-15,6236.0,2021-10-15,0.03459,0.03804,0.06437,0.14476,0.21643,0.64857,0.32095
2021-10-16,6236.0,,0.03459,0.03804,0.06437,0.14476,0.21643,0.64857,0.32095
2021-10-17,6236.0,,0.03459,0.03804,0.06437,0.14476,0.21643,0.64857,0.32095
2021-10-18,6237.0,2021-10-18,0.03661,0.04018,0.06411,0.15143,0.21935,0.64857,0.31911
2021-10-19,6238.0,2021-10-19,0.03643,0.045,0.06482,0.15339,0.21952,0.64857,0.31625
2021-10-20,6239.0,2021-10-20,0.03667,0.04143,0.06643,0.15196,0.21714,0.64857,0.31804
2021-10-21,6240.0,2021-10-21,0.03714,0.04446,0.06339,0.15125,0.21786,0.64857,0.31857
2021-10-22,6241.0,2021-10-22,0.03536,0.04327,0.06482,0.15268,0.21929,0.64857,0.31929
2021-10-23,6241.0,,0.03536,0.04327,0.06482,0.15268,0.21929,0.64857,0.31929
2021-10-24,6241.0,,0.03536,0.04327,0.06482,0.15268,0.21929,0.64857,0.31929
2021-10-25,6242.0,2021-10-25,0.03875,0.04446,0.06679,0.15161,0.21786,0.64857,0.31929
2021-10-26,6243.0,2021-10-26,0.03804,0.04399,0.06703,0.15196,0.21714,0.64857,0.31857
2021-10-27,6244.0,2021-10-27,0.03625,0.04304,0.06714,0.15324,0.21643,0.64857,0.31808
2021-10-28,6245.0,2021-10-28,0.04018,0.04518,0.06786,0.15375,0.21857,0.64857,0.31929
2021-10-29,6246.0,2021-10-29,0.04196,0.04589,0.06786,0.15375,0.21929,0.64857,0.31929
2021-10-30,6246.0,,0.04196,0.04589,0.06786,0.15375,0.21929,0.64857,0.31929
2021-10-31,6246.0,,0.04196,0.04589,0.06786,0.15375,0.21929,0.64857,0.31929
2021-11-01,6247.0,2021-11-01,0.04054,0.04518,0.06714,0.15304,0.21857,0.64857,0.31857
2021-11-02,6248.0,2021-11-02,0.04018,0.04625,0.06786,0.15589,0.21929,0.64857,0.31929
2021-11-03,6249.0,2021-11-03,0.04214,0.04518,0.06482,0.15518,0.21994,0.64857,0.31723
2021-11-04,6250.0,2021-11-04,0.04357,0.04589,0.06786,0.15857,0.21937,0.64857,0.31643
2021-11-05,6251.0,2021-11-05,0.03804,0.04482,0.06446,0.15821,0.21804,0.64857,0.31786
2021-11-06,6251.0,,0.03804,0.04482,0.06446,0.15821,0.21804,0.64857,0.31786
2021-11-07,6251.0,,0.03804,0.04482,0.06446,0.15821,0.21804,0.64857,0.31786
2021-11-08,6252.0,2021-11-08,0.03875,0.04375,0.06714,0.15857,0.21857,0.64857,0.31786
2021-11-09,6253.0,2021-11-09,0.03946,0.04661,0.06857,0.15898,0.21786,0.64857,0.31786
2021-11-10,6254.0,2021-11-10,0.03946,0.04554,0.06982,0.1625,0.21661,0.64857,0.31804
2021-11-11,6255.0,2021-11-11,0.03946,0.04589,0.07054,0.16661,0.21875,0.64857,0.31946
2021-11-12,6256.0,2021-11-12,0.04679,0.04946,0.07424,0.17429,0.24006,0.64857,0.32857
2021-11-13,6256.0,,0.04679,0.04946,0.07424,0.17429,0.24006,0.64857,0.32857
2021-11-14,6256.0,,0.04679,0.04946,0.07424,0.17429,0.24006,0.64857,0.32857
2021-11-15,6257.0,2021-11-15,0.04214,0.04643,0.07054,0.17464,0.24042,0.64857,0.33
2021-11-16,6258.0,2021-11-16,0.04071,0.04929,0.07125,0.17982,0.24768,0.64857,0.33571
2021-11-17,6259.0,2021-11-17,0.04286,0.04643,0.08054,0.18292,0.25179,0.64857,0.34506
2021-11-18,6260.0,2021-11-18,0.05196,0.05899,0.08714,0.18875,0.25393,0.64857,0.34982
2021-11-19,6261.0,2021-11-19,0.05375,0.06214,0.09661,0.20167,0.25732,0.64857,0.35661
2021-11-20,6261.0,,0.05375,0.06214,0.09661,0.20167,0.25732,0.64857,0.35661
2021-11-21,6261.0,,0.05375,0.06214,0.09661,0.20167,0.25732,0.64857,0.35661
2021-11-22,6262.0,2021-11-22,0.05179,0.06036,0.09696,0.20625,0.25929,0.64857,0.35768
2021-11-23,6263.0,2021-11-23,0.0525,0.06107,0.09741,0.20857,0.26036,0.64857,0.35964
2021-11-24,6264.0,2021-11-24,0.05131,0.05964,0.09768,0.20893,0.26,0.64857,0.36411
2021-11-25,6265.0,2021-11-25,0.05911,0.06661,0.09482,0.21069,0.27095,0.64857,0.36911
2021-11-26,6266.0,2021-11-26,0.06143,0.06857,0.09375,0.22536,0.27792,0.64857,0.37363
2021-11-27,6266.0,,0.06143,0.06857,0.09375,0.22536,0.27792,0.64857,0.37363
2021-11-28,6266.0,,0.06143,0.06857,0.09375,0.22536,0.27792,0.64857,0.37363
2021-11-29,6267.0,2021-11-29,0.06036,0.07429,0.10143,0.23149,0.28292,0.64857,0.37482
2021-11-30,6268.0,2021-11-30,0.06179,0.07482,0.10196,0.23512,0.28607,0.64857,0.37714
2021-12-01,6269.0,2021-12-01,0.06875,0.09196,0.16244,0.24964,0.30179,0.64857,0.4047
2021-12-02,6270.0,2021-12-02,0.05786,0.08071,0.18107,0.25077,0.30768,0.64857,0.40732
2021-12-03,6271.0,2021-12-03,0.05911,0.08143,0.19274,0.25768,0.31482,0.64857,0.41566
2021-12-04,6271.0,,0.05911,0.08143,0.19274,0.25768,0.31482,0.64857,0.41566
2021-12-05,6271.0,,0.05911,0.08143,0.19274,0.25768,0.31482,0.64857,0.41566
2021-12-06,6272.0,2021-12-06,0.05411,0.07375,0.20054,0.25929,0.3175,0.64857,0.41839
2021-12-07,6273.0,2021-12-07,0.05018,0.06929,0.21137,0.26226,0.32024,0.64857,0.42152
2021-12-08,6274.0,2021-12-08,0.04149,0.0647,0.20631,0.26083,0.32506,0.64857,0.43461
2021-12-09,6275.0,2021-12-09,0.04435,0.05964,0.20488,0.25732,0.32357,0.64857,0.43006
2021-12-10,6276.0,2021-12-10,0.04185,0.05899,0.20827,0.26042,0.32429,0.64857,0.43256
2021-12-11,6276.0,,0.04185,0.05899,0.20827,0.26042,0.32429,0.64857,0.43256
2021-12-12,6276.0,,0.04185,0.05899,0.20827,0.26042,0.32429,0.64857,0.43256
2021-12-13,6277.0,2021-12-13,0.04232,0.05887,0.20625,0.25946,0.32298,0.64857,0.43208
2021-12-14,6278.0,2021-12-14,0.04018,0.05518,0.20518,0.25911,0.32226,0.64857,0.42994
2021-12-15,6279.0,2021-12-15,0.03958,0.05691,0.20458,0.25732,0.3206,0.64857,0.43369
2021-12-16,6280.0,2021-12-16,0.04065,0.05512,0.19923,0.25732,0.32226,0.64857,0.43321
2021-12-17,6281.0,2021-12-17,0.04137,0.05298,0.19441,0.25661,0.32226,0.64857,0.43298
2021-12-18,6281.0,,0.04137,0.05298,0.19441,0.25661,0.32226,0.64857,0.43298
2021-12-19,6281.0,,0.04137,0.05298,0.19441,0.25661,0.32226,0.64857,0.43298
2021-12-20,6282.0,2021-12-20,0.04137,0.05512,0.19369,0.25732,0.32202,0.64857,0.43464
2021-12-21,6283.0,2021-12-21,0.04262,0.05298,0.1947,0.25804,0.32202,0.64857,0.43464
2021-12-22,6284.0,2021-12-22,0.04226,0.05863,0.19506,0.25732,0.32369,0.64857,0.43536
2021-12-23,6285.0,2021-12-23,0.04476,0.05911,0.19435,0.25839,0.32345,0.64857,0.435
2021-12-24,6286.0,2021-12-24,0.0397,0.05839,0.1947,0.25911,0.32226,0.64857,0.43429
2021-12-25,6286.0,,0.0397,0.05839,0.1947,0.25911,0.32226,0.64857,0.43429
2021-12-26,6286.0,,0.0397,0.05839,0.1947,0.25911,0.32226,0.64857,0.43429
2021-12-27,6286.0,,0.0397,0.05839,0.1947,0.25911,0.32226,0.64857,0.43429
2021-12-28,6287.0,2021-12-28,0.04369,0.10899,0.19369,0.25804,0.32369,0.64857,0.43464
2021-12-29,6288.0,2021-12-29,0.08708,0.13857,0.19506,0.25839,0.32202,0.64857,0.43464
2021-12-30,6289.0,2021-12-30,0.07714,0.13714,0.19298,0.25661,0.32131,0.64857,0.43607
2021-12-31,6290.0,2021-12-31,0.05566,0.07976,0.15911,0.25875,0.32131,0.64857,0.43536
2022-01-01,6290.0,,0.05566,0.07976,0.15911,0.25875,0.32131,0.64857,0.43536
2022-01-02,6290.0,,0.05566,0.07976,0.15911,0.25875,0.32131,0.64857,0.43536
2022-01-03,6291.0,2022-01-03,0.055,0.06304,0.14929,0.25696,0.3231,0.64857,0.43476
2022-01-04,6292.0,2022-01-04,0.05577,0.06524,0.14298,0.25381,0.32226,0.64857,0.43464
2022-01-05,6293.0,2022-01-05,0.05054,0.06274,0.13655,0.25411,0.32179,0.64857,0.43464
2022-01-06,6294.0,2022-01-06,0.04369,0.05994,0.13512,0.25363,0.32179,0.64857,0.43345
2022-01-07,6295.0,2022-01-07,0.04441,0.05696,0.12976,0.25363,0.32298,0.64857,0.43369
2022-01-08,6295.0,,0.04441,0.05696,0.12976,0.25363,0.32298,0.64857,0.43369
2022-01-09,6295.0,,0.04441,0.05696,0.12976,0.25363,0.32298,0.64857,0.43369
2022-01-10,6296.0,2022-01-10,0.04929,0.05851,0.12821,0.24304,0.31738,0.64857,0.43393
2022-01-11,6297.0,2022-01-11,0.09893,0.08881,0.13762,0.24321,0.3181,0.64857,0.4325
2022-01-12,6298.0,2022-01-12,0.09321,0.09714,0.13542,0.23964,0.31494,0.64857,0.4325
2022-01-13,6299.0,2022-01-13,0.08369,0.08881,0.13464,0.24036,0.31524,0.64857,0.43179
2022-01-14,6300.0,2022-01-14,0.10494,0.10923,0.14714,0.2553,0.34567,0.64857,0.465
2022-01-15,6300.0,,0.10494,0.10923,0.14714,0.2553,0.34567,0.64857,0.465
2022-01-16,6300.0,,0.10494,0.10923,0.14714,0.2553,0.34567,0.64857,0.465
2022-01-17,6301.0,2022-01-17,0.08941,0.11804,0.15012,0.26095,0.35518,0.64857,0.49464
2022-01-18,6302.0,2022-01-18,0.09304,0.12125,0.15083,0.26661,0.36542,0.64857,0.50816
2022-01-19,6303.0,2022-01-19,0.06708,0.11143,0.155,0.2822,0.38381,0.64857,0.51887
2022-01-20,6304.0,2022-01-20,0.05738,0.10601,0.15542,0.28661,0.39363,0.64857,0.52238
2022-01-21,6305.0,2022-01-21,0.05143,0.10738,0.1606,0.29339,0.40536,0.64857,0.59107
2022-01-22,6305.0,,0.05143,0.10738,0.1606,0.29339,0.40536,0.64857,0.59107
2022-01-23,6305.0,,0.05143,0.10738,0.1606,0.29339,0.40536,0.64857,0.59107
2022-01-24,6306.0,2022-01-24,0.07524,0.10714,0.16458,0.30083,0.44119,0.64857,0.63786
2022-01-25,6307.0,2022-01-25,0.08369,0.12137,0.165,0.30411,0.45863,0.64857,0.66833
2022-01-26,6308.0,2022-01-26,0.10994,0.14,0.18214,0.31042,0.48196,0.64857,0.69012
2022-01-27,6309.0,2022-01-27,0.10798,0.15643,0.19768,0.32446,0.48976,0.64857,0.70749
2022-01-28,6310.0,2022-01-28,0.0981,0.16042,0.19607,0.32946,0.49179,0.64857,0.7125
2022-01-29,6310.0,,0.0981,0.16042,0.19607,0.32946,0.49179,0.64857,0.7125
2022-01-30,6310.0,,0.0981,0.16042,0.19607,0.32946,0.49179,0.64857,0.7125
2022-01-31,6311.0,2022-01-31,0.13929,0.16006,0.19821,0.33042,0.49571,0.64857,0.71571
2022-02-01,6311.0,,0.13929,0.16006,0.19821,0.33042,0.49571,0.64857,0.71571
2022-02-02,6311.0,,0.13929,0.16006,0.19821,0.33042,0.49571,0.64857,0.71571
2022-02-03,6311.0,,0.13929,0.16006,0.19821,0.33042,0.49571,0.64857,0.71571
2022-02-04,6312.0,2022-02-04,0.13464,0.16113,0.19679,0.33369,0.49649,0.64857,0.72202
2022-02-05,6312.0,,0.13464,0.16113,0.19679,0.33369,0.49649,0.64857,0.72202
2022-02-06,6312.0,,0.13464,0.16113,0.19679,0.33369,0.49649,0.64857,0.72202
2022-02-07,6313.0,2022-02-07,0.11905,0.16292,0.19601,0.33441,0.4972,0.64857,0.72441
2022-02-08,6314.0,2022-02-08,0.10768,0.15113,0.1956,0.33762,0.51631,0.64857,0.79643
2022-02-09,6315.0,2022-02-09,0.10696,0.15036,0.19054,0.35369,0.52976,0.64857,0.82875
2022-02-10,6316.0,2022-02-10,0.07905,0.13798,0.18,0.36179,0.53387,0.64857,0.84411
2022-02-11,6317.0,2022-02-11,0.06405,0.11423,0.16488,0.36125,0.57232,0.64857,0.84685
2022-02-12,6317.0,,0.06405,0.11423,0.16488,0.36125,0.57232,0.64857,0.84685
2022-02-13,6317.0,,0.06405,0.11423,0.16488,0.36125,0.57232,0.64857,0.84685
2022-02-14,6318.0,2022-02-14,0.07048,0.09661,0.15691,0.38964,0.60887,0.64857,0.91577
2022-02-15,6319.0,2022-02-15,0.06792,0.09518,0.15113,0.4,0.60917,0.64857,0.94857
2022-02-16,6320.0,2022-02-16,0.06208,0.09548,0.14488,0.40554,0.61133,0.64857,0.97417
2022-02-17,6321.0,2022-02-17,0.0556,0.08405,0.14006,0.40821,0.62069,0.64857,0.99643
2022-02-18,6322.0,2022-02-18,0.05048,0.09369,0.15042,0.41506,0.62708,0.64857,1.01512
2022-02-19,6322.0,,0.05048,0.09369,0.15042,0.41506,0.62708,0.64857,1.01512
2022-02-20,6322.0,,0.05048,0.09369,0.15042,0.41506,0.62708,0.64857,1.01512
2022-02-21,6323.0,2022-02-21,0.05714,0.08464,0.15399,0.41798,0.62714,0.64857,1.02274
2022-02-22,6324.0,2022-02-22,0.06232,0.0803,0.15256,0.41691,0.62607,0.64857,1.0206
2022-02-23,6325.0,2022-02-23,0.05679,0.08101,0.15768,0.41762,0.62786,0.64857,1.02202
2022-02-24,6326.0,2022-02-24,0.05536,0.08792,0.16893,0.41833,0.62929,0.64857,1.0372
2022-02-25,6327.0,2022-02-25,0.06458,0.12726,0.18399,0.43815,0.64601,0.64857,1.05869
2022-02-26,6327.0,,0.06458,0.12726,0.18399,0.43815,0.64601,0.64857,1.05869
2022-02-27,6327.0,,0.06458,0.12726,0.18399,0.43815,0.64601,0.64857,1.05869
2022-02-28,6328.0,2022-02-28,0.11036,0.14363,0.20071,0.43792,0.63833,0.64857,1.06875
2022-03-01,6329.0,2022-03-01,0.06607,0.11696,0.22304,0.43506,0.64262,0.64857,1.08423
2022-03-02,6330.0,2022-03-02,0.0675,0.11244,0.22994,0.4372,0.64089,0.64857,1.08905
2022-03-03,6331.0,2022-03-03,0.05512,0.09536,0.22679,0.44304,0.64077,0.64857,1.09042
2022-03-04,6332.0,2022-03-04,0.05625,0.08946,0.23244,0.44845,0.67262,0.64857,1.11
2022-03-05,6332.0,,0.05625,0.08946,0.23244,0.44845,0.67262,0.64857,1.11
2022-03-06,6332.0,,0.05625,0.08946,0.23244,0.44845,0.67262,0.64857,1.11
2022-03-07,6333.0,2022-03-07,0.05536,0.08351,0.23607,0.47512,0.68583,0.64857,1.1356
2022-03-08,6334.0,2022-03-08,0.05536,0.07768,0.24179,0.48857,0.69893,0.64857,1.16598
2022-03-09,6335.0,2022-03-09,0.04869,0.07994,0.25327,0.49524,0.74,0.64857,1.19381
2022-03-10,6336.0,2022-03-10,0.05256,0.07911,0.25345,0.5253,0.80631,0.64857,1.25107
2022-03-11,6337.0,2022-03-11,0.05256,0.07042,0.25345,0.53464,0.81649,0.64857,1.27875
2022-03-12,6337.0,,0.05256,0.07042,0.25345,0.53464,0.81649,0.64857,1.27875
2022-03-13,6337.0,,0.05256,0.07042,0.25345,0.53464,0.81649,0.64857,1.27875
2022-03-14,6338.0,2022-03-14,0.05161,0.07512,0.26393,0.55018,0.83423,0.64857,1.30679
2022-03-15,6339.0,2022-03-15,0.05173,0.07036,0.27339,0.57131,0.85893,0.64857,1.3503
2022-03-16,6340.0,2022-03-16,0.0472,0.08458,0.26536,0.5756,0.89304,0.64857,1.41244
2022-03-17,6341.0,2022-03-17,0.05768,0.08583,0.2847,0.59024,0.9372,0.64857,1.4556
2022-03-18,6342.0,2022-03-18,0.05619,0.08804,0.29214,0.59887,0.95798,0.64857,1.48988
2022-03-19,6342.0,,0.05619,0.08804,0.29214,0.59887,0.95798,0.64857,1.48988
2022-03-20,6342.0,,0.05619,0.08804,0.29214,0.59887,0.95798,0.64857,1.48988
2022-03-21,6343.0,2022-03-21,0.05327,0.08786,0.2897,0.60696,0.97351,0.64857,1.51601
2022-03-22,6344.0,2022-03-22,0.04792,0.08006,0.28696,0.61024,0.9853,0.64857,1.54702
2022-03-23,6345.0,2022-03-23,0.04577,0.08042,0.29679,0.62929,1.01006,0.64857,1.56524
2022-03-24,6346.0,2022-03-24,0.0472,0.08655,0.31893,0.64286,1.01589,0.64857,1.62738
2022-03-25,6347.0,2022-03-25,0.04554,0.16143,0.32333,0.66077,1.0206,0.64857,1.66214
2022-03-26,6347.0,,0.04554,0.16143,0.32333,0.66077,1.0206,0.64857,1.66214
2022-03-27,6347.0,,0.04554,0.16143,0.32333,0.66077,1.0206,0.64857,1.66214
2022-03-28,6348.0,2022-03-28,0.0472,0.17381,0.3128,0.66714,1.01917,0.64857,1.6856
2022-03-29,6349.0,2022-03-29,0.04792,0.19929,0.31208,0.66786,1.02131,0.64857,1.70512
2022-03-30,6350.0,2022-03-30,0.05536,0.20518,0.3128,0.61441,1.0,0.64857,1.72661
2022-03-31,6351.0,2022-03-31,0.08696,0.16738,0.3081,0.55476,0.98554,0.64857,1.72405
2022-04-01,6352.0,2022-04-01,0.04988,0.08327,0.23899,0.52887,0.96488,0.64857,1.72042
2022-04-02,6352.0,,0.04988,0.08327,0.23899,0.52887,0.96488,0.64857,1.72042
2022-04-03,6352.0,,0.04988,0.08327,0.23899,0.52887,0.96488,0.64857,1.72042
2022-04-04,6353.0,2022-04-04,0.0472,0.0728,0.20589,0.51155,0.95825,0.64857,1.72327
2022-04-05,6353.0,,0.0472,0.0728,0.20589,0.51155,0.95825,0.64857,1.72327
2022-04-06,6354.0,2022-04-06,0.04649,0.06863,0.19615,0.50649,0.95595,0.64857,1.72399
2022-04-07,6355.0,2022-04-07,0.04649,0.07042,0.18845,0.5081,0.97661,0.64857,1.72821
2022-04-08,6356.0,2022-04-08,0.04863,0.07006,0.18464,0.50738,0.97661,0.64857,1.73131
2022-04-09,6356.0,,0.04863,0.07006,0.18464,0.50738,0.97661,0.64857,1.73131
2022-04-10,6356.0,,0.04863,0.07006,0.18464,0.50738,0.97661,0.64857,1.73131
2022-04-11,6357.0,2022-04-11,0.05583,0.07351,0.18839,0.5081,0.98792,0.64857,1.77155
2022-04-12,6358.0,2022-04-12,0.05512,0.07839,0.18538,0.50845,0.99446,0.64857,1.78815
2022-04-13,6359.0,2022-04-13,0.05441,0.08113,0.18655,0.50786,0.97738,0.64857,1.79006
2022-04-14,6360.0,2022-04-14,0.05839,0.08512,0.18726,0.50786,0.97976,0.64857,1.79857
2022-04-15,6360.0,,0.05839,0.08512,0.18726,0.50786,0.97976,0.64857,1.79857
2022-04-16,6360.0,,0.05839,0.08512,0.18726,0.50786,0.97976,0.64857,1.79857
2022-04-17,6360.0,,0.05839,0.08512,0.18726,0.50786,0.97976,0.64857,1.79857
2022-04-18,6360.0,,0.05839,0.08512,0.18726,0.50786,0.97976,0.64857,1.79857
2022-04-19,6361.0,2022-04-19,0.05149,0.08661,0.19893,0.51685,0.99887,0.64857,1.80435
2022-04-20,6362.0,2022-04-20,0.0472,0.08518,0.18768,0.515,1.00381,0.64857,1.80363
2022-04-21,6363.0,2022-04-21,0.04792,0.0856,0.18839,0.52304,1.01006,0.64857,1.80786
2022-04-22,6364.0,2022-04-22,0.0472,0.08679,0.18881,0.5256,1.01571,0.64857,1.81375
2022-04-23,6364.0,,0.0472,0.08679,0.18881,0.5256,1.01571,0.64857,1.81375
2022-04-24,6364.0,,0.0472,0.08679,0.18881,0.5256,1.01571,0.64857,1.81375
2022-04-25,6365.0,2022-04-25,0.05042,0.12357,0.20298,0.55,1.0825,0.64857,1.94708
2022-04-26,6366.0,2022-04-26,0.04863,0.12083,0.20696,0.62417,1.14333,0.64857,2.03423
2022-04-27,6367.0,2022-04-27,0.04863,0.11244,0.21208,0.66881,1.18113,0.64857,2.04191
2022-04-28,6368.0,2022-04-28,0.04988,0.09857,0.20798,0.69988,1.21607,0.64857,2.08048
2022-04-29,6369.0,2022-04-29,0.05583,0.08929,0.20619,0.72875,1.2353,0.64857,2.09232
2022-04-30,6369.0,,0.05583,0.08929,0.20619,0.72875,1.2353,0.64857,2.09232
2022-05-01,6369.0,,0.05583,0.08929,0.20619,0.72875,1.2353,0.64857,2.09232
2022-05-02,6369.0,,0.05583,0.08929,0.20619,0.72875,1.2353,0.64857,2.09232
2022-05-03,6370.0,2022-05-03,0.05554,0.09536,0.19899,0.72625,1.24446,0.64857,2.13685
2022-05-04,6371.0,2022-05-04,0.04792,0.07911,0.19018,0.73935,1.26077,0.64857,2.16863
2022-05-05,6372.0,2022-05-05,0.04577,0.07845,0.18708,0.74185,1.30173,0.64857,2.23393
2022-05-06,6373.0,2022-05-06,0.04792,0.07119,0.1772,0.74893,1.32685,0.64857,2.30512
2022-05-07,6373.0,,0.04792,0.07119,0.1772,0.74893,1.32685,0.64857,2.30512
2022-05-08,6373.0,,0.04792,0.07119,0.1772,0.74893,1.32685,0.64857,2.30512
2022-05-09,6373.0,,0.04792,0.07119,0.1772,0.74893,1.32685,0.64857,2.30512
2022-05-10,6374.0,2022-05-10,0.05048,0.07375,0.18375,0.75292,1.38705,0.64857,2.34274
2022-05-11,6375.0,2022-05-11,0.04649,0.07726,0.17905,0.76339,1.42571,0.64857,2.36958
2022-05-12,6376.0,2022-05-12,0.0444,0.07446,0.17976,0.79054,1.47988,0.64857,2.41976
2022-05-13,6377.0,2022-05-13,0.04435,0.06976,0.17958,0.82661,1.55506,0.64857,2.48958
2022-05-14,6377.0,,0.04435,0.06976,0.17958,0.82661,1.55506,0.64857,2.48958
2022-05-15,6377.0,,0.04435,0.06976,0.17958,0.82661,1.55506,0.64857,2.48958
2022-05-16,6378.0,2022-05-16,0.04333,0.06976,0.19173,0.83774,1.62881,0.64857,2.5381
2022-05-17,6379.0,2022-05-17,0.0419,0.07048,0.18863,0.85399,1.6875,0.64857,2.58946
2022-05-18,6380.0,2022-05-18,0.04083,0.06976,0.17935,0.87119,1.71244,0.64857,2.60655
2022-05-19,6381.0,2022-05-19,0.04226,0.07048,0.18607,0.88673,1.71923,0.64857,2.60917
2022-05-20,6382.0,2022-05-20,0.04155,0.07024,0.1875,0.89042,1.71821,0.64857,2.6081
2022-05-21,6382.0,,0.04155,0.07024,0.1875,0.89042,1.71821,0.64857,2.6081
2022-05-22,6382.0,,0.04155,0.07024,0.1875,0.89042,1.71821,0.64857,2.6081
