end_of_date,Unnamed: 0,cu_weakside,cu_strongside,disc_win_base_rate,hibor_overnight,hibor_fixing_1m,twi,opening_balance,closing_balance,market_activities,interest_payment,discount_window_reversal,discount_window_activities,intraday_movements_of_aggregate_balance_at_0930,intraday_movements_of_aggregate_balance_at_1000,intraday_movements_of_aggregate_balance_at_1100,intraday_movements_of_aggregate_balance_at_1200,intraday_movements_of_aggregate_balance_at_1500,intraday_movements_of_aggregate_balance_at_1600,forex_trans_t1,other_market_activities_t1,reversal_of_discount_window_t1,interest_payment_issuance_efbn_t1,forecast_aggregate_bal_t1,forex_trans_t2,other_market_activities_t2,reversal_of_discount_window_t2,interest_payment_issuance_efbn_t2,forecast_aggregate_bal_t2,forex_trans_t3,other_market_activities_t3,reversal_of_discount_window_t3,interest_payment_issuance_efbn_t3,forecast_aggregate_bal_t3,forex_trans_t4,other_market_activities_t4,reversal_of_discount_window_t4,interest_payment_issuance_efbn_t4,forecast_aggregate_bal_t4,forex_trans_u,other_market_activities_u,reversal_of_discount_window_u,interest_payment_issuance_efbn_u,forecast_aggregate_bal_u
2023-10-02,529.0,7.85,7.75,5.75,5.5,5.39661,106.0,45175.0,45175.0,0.0,0.0,0.0,0.0,81505.0,115339.0,150815.0,183807.0,194033.0,202252.0,0.0,0.0,0.0,0.0,45175.0,0.0,0.0,0.0,-105.0,45070.0,0.0,0.0,0.0,0.0,45070.0,0.0,0.0,0.0,0.0,44881.0,0.0,0.0,0.0,-1212.0,43858.0
2023-10-03,528.0,7.85,7.75,5.75,4.55,5.06375,106.6,45175.0,45723.0,0.0,0.0,0.0,548.0,83432.0,117255.0,145839.0,153794.0,167923.0,169392.0,0.0,0.0,-548.0,-110.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,44881.0,0.0,0.0,0.0,-1207.0,43858.0
2023-10-04,527.0,7.85,7.75,5.75,4.58,4.92595,106.6,45723.0,45065.0,0.0,-110.0,-548.0,0.0,78962.0,120940.0,145243.0,158875.0,174016.0,173787.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1207.0,43858.0
2023-10-05,526.0,7.85,7.75,5.75,4.61,4.93131,106.5,45065.0,45065.0,0.0,0.0,0.0,0.0,76304.0,113670.0,130105.0,146448.0,164707.0,165026.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1207.0,43858.0
2023-10-06,525.0,7.85,7.75,5.75,4.45,4.9381,106.3,45065.0,45065.0,0.0,0.0,0.0,0.0,88495.0,128944.0,139192.0,154944.0,169848.0,166842.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-35.0,45030.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1172.0,43858.0
2023-10-07,525.0,7.85,7.75,5.75,4.45,4.9381,106.3,45065.0,45065.0,0.0,0.0,0.0,0.0,88495.0,128944.0,139192.0,154944.0,169848.0,166842.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-35.0,45030.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1172.0,43858.0
2023-10-08,525.0,7.85,7.75,5.75,4.45,4.9381,106.3,45065.0,45065.0,0.0,0.0,0.0,0.0,88495.0,128944.0,139192.0,154944.0,169848.0,166842.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-35.0,45030.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1172.0,43858.0
2023-10-09,524.0,7.85,7.75,5.75,5.33,4.94161,106.3,45065.0,45065.0,0.0,0.0,0.0,0.0,66347.0,101166.0,104169.0,108032.0,120545.0,125802.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-35.0,45030.0,0.0,0.0,0.0,0.0,45030.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1172.0,43858.0
2023-10-10,523.0,7.85,7.75,5.75,4.82,4.92905,106.3,45065.0,45065.0,0.0,0.0,0.0,0.0,95707.0,136056.0,166645.0,168319.0,210802.0,216897.0,0.0,0.0,0.0,-18.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1190.0,43858.0
2023-10-11,522.0,7.85,7.75,5.75,4.73,4.95679,106.2,45065.0,45047.0,0.0,-18.0,0.0,0.0,104322.0,114969.0,154887.0,191785.0,208284.0,208410.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1190.0,43858.0
2023-10-12,521.0,7.85,7.75,5.75,4.58,4.92304,106.1,45047.0,45067.0,0.0,0.0,0.0,20.0,87772.0,130910.0,169442.0,204386.0,209613.0,209980.0,0.0,0.0,-20.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1190.0,43858.0
2023-10-13,520.0,7.85,7.75,5.75,4.6,4.89119,106.5,45067.0,45047.0,0.0,0.0,-20.0,0.0,81365.0,122760.0,162515.0,183838.0,183884.0,184577.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,-29.0,45019.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1161.0,43858.0
2023-10-14,520.0,7.85,7.75,5.75,4.6,4.89119,106.5,45067.0,45047.0,0.0,0.0,-20.0,0.0,81365.0,122760.0,162515.0,183838.0,183884.0,184577.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,-29.0,45019.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1161.0,43858.0
2023-10-15,520.0,7.85,7.75,5.75,4.6,4.89119,106.5,45067.0,45047.0,0.0,0.0,-20.0,0.0,81365.0,122760.0,162515.0,183838.0,183884.0,184577.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,-29.0,45019.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1161.0,43858.0
2023-10-16,519.0,7.85,7.75,5.75,4.52,4.93542,106.5,45047.0,45047.0,0.0,0.0,0.0,0.0,65706.0,102011.0,141193.0,168634.0,181946.0,181150.0,0.0,0.0,0.0,0.0,45047.0,0.0,0.0,0.0,-29.0,45019.0,0.0,0.0,0.0,0.0,45019.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1161.0,43858.0
2023-10-17,518.0,7.85,7.75,5.75,4.18,5.0172,106.6,45047.0,45047.0,0.0,0.0,0.0,0.0,64412.0,98523.0,153523.0,178077.0,187440.0,189156.0,0.0,0.0,0.0,-9.0,45038.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1181.0,43858.0
2023-10-18,517.0,7.85,7.75,5.75,3.48,4.96161,106.4,45047.0,45038.0,0.0,-9.0,0.0,0.0,68963.0,101944.0,146368.0,189474.0,204500.0,207066.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1181.0,43858.0
2023-10-19,516.0,7.85,7.75,5.75,3.22,4.8653,106.6,45038.0,45038.0,0.0,0.0,0.0,0.0,71004.0,110245.0,149635.0,180008.0,191844.0,190585.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,-49.0,44989.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1131.0,43858.0
2023-10-20,515.0,7.85,7.75,5.75,4.3,4.90768,106.7,45038.0,45038.0,0.0,0.0,0.0,0.0,59796.0,99932.0,119601.0,163347.0,185146.0,185916.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,-49.0,44989.0,0.0,0.0,0.0,0.0,44989.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1131.0,43858.0
2023-10-21,515.0,7.85,7.75,5.75,4.3,4.90768,106.7,45038.0,45038.0,0.0,0.0,0.0,0.0,59796.0,99932.0,119601.0,163347.0,185146.0,185916.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,-49.0,44989.0,0.0,0.0,0.0,0.0,44989.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1131.0,43858.0
2023-10-22,515.0,7.85,7.75,5.75,4.3,4.90768,106.7,45038.0,45038.0,0.0,0.0,0.0,0.0,59796.0,99932.0,119601.0,163347.0,185146.0,185916.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,-49.0,44989.0,0.0,0.0,0.0,0.0,44989.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1131.0,43858.0
2023-10-23,515.0,7.85,7.75,5.75,4.3,4.90768,106.7,45038.0,45038.0,0.0,0.0,0.0,0.0,59796.0,99932.0,119601.0,163347.0,185146.0,185916.0,0.0,0.0,0.0,0.0,45038.0,0.0,0.0,0.0,-49.0,44989.0,0.0,0.0,0.0,0.0,44989.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1131.0,43858.0
2023-10-24,514.0,7.85,7.75,5.75,4.23,4.96518,106.3,45038.0,45265.0,0.0,0.0,0.0,226.0,63216.0,97547.0,117299.0,150626.0,186618.0,185077.0,0.0,0.0,-226.0,-24.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1156.0,43858.0
2023-10-25,513.0,7.85,7.75,5.75,4.07,4.1975,106.5,45265.0,45014.0,0.0,-24.0,-226.0,0.0,70815.0,103463.0,135693.0,169789.0,185533.0,192697.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1156.0,43858.0
2023-10-26,512.0,7.85,7.75,5.75,4.16,4.94929,106.7,45014.0,45014.0,0.0,0.0,0.0,0.0,69681.0,113612.0,151883.0,177664.0,198022.0,198121.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1156.0,43858.0
2023-10-27,511.0,7.85,7.75,5.75,4.28,4.94929,106.7,45014.0,45014.0,0.0,0.0,0.0,0.0,80826.0,111780.0,149561.0,173856.0,187193.0,188174.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,-125.0,44889.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1031.0,43858.0
2023-10-28,511.0,7.85,7.75,5.75,4.28,4.94929,106.7,45014.0,45014.0,0.0,0.0,0.0,0.0,80826.0,111780.0,149561.0,173856.0,187193.0,188174.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,-125.0,44889.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1031.0,43858.0
2023-10-29,511.0,7.85,7.75,5.75,4.28,4.94929,106.7,45014.0,45014.0,0.0,0.0,0.0,0.0,80826.0,111780.0,149561.0,173856.0,187193.0,188174.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,0.0,45014.0,0.0,0.0,0.0,-125.0,44889.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1031.0,43858.0
2023-10-30,510.0,7.85,7.75,5.75,4.26,4.96518,106.6,45014.0,45903.0,0.0,0.0,0.0,889.0,76031.0,105921.0,149567.0,178064.0,188872.0,189167.0,0.0,0.0,-889.0,0.0,45014.0,0.0,0.0,0.0,-125.0,44889.0,0.0,0.0,0.0,0.0,44889.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1031.0,43858.0
2023-10-31,509.0,7.85,7.75,5.75,4.47,4.9047,106.6,45903.0,45014.0,0.0,0.0,-889.0,0.0,73065.0,109413.0,138452.0,181044.0,190651.0,189093.0,0.0,0.0,0.0,-121.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1035.0,43858.0
2023-11-01,508.0,7.85,7.75,5.75,4.25,4.8756,106.8,45014.0,44893.0,0.0,-121.0,0.0,0.0,89991.0,120600.0,142432.0,176331.0,183077.0,185964.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1035.0,43858.0
2023-11-02,507.0,7.85,7.75,5.75,4.29,4.8828,106.6,44893.0,44893.0,0.0,0.0,0.0,0.0,75806.0,110110.0,146951.0,183982.0,186380.0,189606.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1035.0,43858.0
2023-11-03,506.0,7.85,7.75,5.75,4.28,4.85214,106.4,44893.0,44893.0,0.0,0.0,0.0,0.0,83371.0,120176.0,141345.0,170720.0,175242.0,176275.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,42.0,44935.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1077.0,43858.0
2023-11-04,506.0,7.85,7.75,5.75,4.28,4.85214,106.4,44893.0,44893.0,0.0,0.0,0.0,0.0,83371.0,120176.0,141345.0,170720.0,175242.0,176275.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,42.0,44935.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1077.0,43858.0
2023-11-05,506.0,7.85,7.75,5.75,4.28,4.85214,106.4,44893.0,44893.0,0.0,0.0,0.0,0.0,83371.0,120176.0,141345.0,170720.0,175242.0,176275.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,42.0,44935.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1077.0,43858.0
2023-11-06,505.0,7.85,7.75,5.75,4.21,4.86887,105.7,44893.0,44893.0,0.0,0.0,0.0,0.0,62677.0,96313.0,129408.0,152422.0,181085.0,179906.0,0.0,0.0,0.0,0.0,44893.0,0.0,0.0,0.0,42.0,44935.0,0.0,0.0,0.0,0.0,44935.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1077.0,43858.0
2023-11-07,504.0,7.85,7.75,5.75,4.25,4.83792,105.9,44893.0,44893.0,0.0,0.0,0.0,0.0,62135.0,94521.0,132831.0,146344.0,168972.0,171464.0,0.0,0.0,0.0,49.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1084.0,43858.0
2023-11-08,503.0,7.85,7.75,5.75,4.25,4.9,106.0,44893.0,44942.0,0.0,49.0,0.0,0.0,60957.0,100347.0,114639.0,163043.0,175870.0,177190.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1084.0,43858.0
2023-11-09,502.0,7.85,7.75,5.75,4.35,4.92946,106.1,44942.0,44942.0,0.0,0.0,0.0,0.0,72366.0,110418.0,143112.0,163775.0,177482.0,186247.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1084.0,43858.0
2023-11-10,501.0,7.85,7.75,5.75,4.33,4.98202,106.4,44942.0,44942.0,0.0,0.0,0.0,0.0,70909.0,104575.0,121208.0,166169.0,181940.0,182456.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,119.0,45060.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1203.0,43858.0
2023-11-11,501.0,7.85,7.75,5.75,4.33,4.98202,106.4,44942.0,44942.0,0.0,0.0,0.0,0.0,70909.0,104575.0,121208.0,166169.0,181940.0,182456.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,119.0,45060.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1203.0,43858.0
2023-11-12,501.0,7.85,7.75,5.75,4.33,4.98202,106.4,44942.0,44942.0,0.0,0.0,0.0,0.0,70909.0,104575.0,121208.0,166169.0,181940.0,182456.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,119.0,45060.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1203.0,43858.0
2023-11-13,500.0,7.85,7.75,5.75,4.32,4.96304,106.4,44942.0,44942.0,0.0,0.0,0.0,0.0,71396.0,107871.0,122300.0,170962.0,185203.0,187205.0,0.0,0.0,0.0,0.0,44942.0,0.0,0.0,0.0,119.0,45060.0,0.0,0.0,0.0,0.0,45060.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1203.0,43858.0
2023-11-14,499.0,7.85,7.75,5.75,4.25,4.96988,106.4,44942.0,44942.0,0.0,0.0,0.0,0.0,72734.0,111104.0,137029.0,158196.0,168189.0,167898.0,0.0,0.0,0.0,121.0,45063.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1205.0,43858.0
2023-11-15,498.0,7.85,7.75,5.75,4.17,4.97441,105.6,44942.0,45063.0,0.0,121.0,0.0,0.0,88110.0,118837.0,165116.0,179673.0,186423.0,188557.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,10.0,45073.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1215.0,43858.0
2023-11-16,497.0,7.85,7.75,5.75,4.18,4.97345,105.7,45063.0,45063.0,0.0,0.0,0.0,0.0,77263.0,84479.0,136772.0,169077.0,181839.0,187501.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,10.0,45073.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1215.0,43858.0
2023-11-17,496.0,7.85,7.75,5.75,4.66,5.03506,105.7,45063.0,45063.0,0.0,0.0,0.0,0.0,79808.0,116792.0,130228.0,172647.0,188831.0,191664.0,0.0,0.0,0.0,10.0,45073.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,107.0,45180.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1322.0,43858.0
2023-11-18,496.0,7.85,7.75,5.75,4.66,5.03506,105.7,45063.0,45063.0,0.0,0.0,0.0,0.0,79808.0,116792.0,130228.0,172647.0,188831.0,191664.0,0.0,0.0,0.0,10.0,45073.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,107.0,45180.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1322.0,43858.0
2023-11-19,496.0,7.85,7.75,5.75,4.66,5.03506,105.7,45063.0,45063.0,0.0,0.0,0.0,0.0,79808.0,116792.0,130228.0,172647.0,188831.0,191664.0,0.0,0.0,0.0,10.0,45073.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,107.0,45180.0,0.0,0.0,0.0,0.0,45065.0,0.0,0.0,0.0,-1322.0,43858.0
2023-11-20,495.0,7.85,7.75,5.75,4.8,5.21351,105.0,45063.0,45073.0,0.0,10.0,0.0,0.0,74593.0,77779.0,121236.0,150205.0,181250.0,181399.0,0.0,0.0,0.0,0.0,45073.0,0.0,0.0,0.0,107.0,45180.0,0.0,0.0,0.0,42.0,45222.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1390.0,43858.0
2023-11-21,494.0,7.85,7.75,5.75,4.7,5.29786,104.5,45073.0,45073.0,0.0,0.0,0.0,0.0,67603.0,101724.0,115454.0,148733.0,178654.0,179098.0,0.0,0.0,0.0,140.0,45213.0,0.0,0.0,0.0,42.0,45255.0,0.0,0.0,0.0,26.0,45281.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1423.0,43858.0
2023-11-22,493.0,7.85,7.75,5.75,4.53,5.3472,104.7,45073.0,46118.0,0.0,140.0,0.0,904.0,75133.0,114017.0,122367.0,180825.0,191365.0,145178.0,0.0,0.0,-904.0,42.0,45255.0,0.0,0.0,0.0,26.0,45281.0,0.0,0.0,0.0,12.0,45293.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1435.0,43858.0
2023-11-23,492.0,7.85,7.75,5.75,5.11,5.36726,104.7,46118.0,45255.0,0.0,42.0,-904.0,0.0,70702.0,106809.0,123195.0,133425.0,133091.0,133209.0,0.0,0.0,0.0,26.0,45281.0,0.0,0.0,0.0,12.0,45293.0,0.0,0.0,0.0,2.0,45295.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1438.0,43858.0
2023-11-24,491.0,7.85,7.75,5.75,4.98,5.37941,104.8,45255.0,45281.0,0.0,26.0,0.0,0.0,92051.0,124516.0,176185.0,192150.0,205989.0,208068.0,0.0,0.0,0.0,12.0,45293.0,0.0,0.0,0.0,2.0,45295.0,0.0,0.0,0.0,-307.0,44989.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1131.0,43858.0
2023-11-25,491.0,7.85,7.75,5.75,4.98,5.37941,104.8,45255.0,45281.0,0.0,26.0,0.0,0.0,92051.0,124516.0,176185.0,192150.0,205989.0,208068.0,0.0,0.0,0.0,12.0,45293.0,0.0,0.0,0.0,2.0,45295.0,0.0,0.0,0.0,-307.0,44989.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1131.0,43858.0
2023-11-26,491.0,7.85,7.75,5.75,4.98,5.37941,104.8,45255.0,45281.0,0.0,26.0,0.0,0.0,92051.0,124516.0,176185.0,192150.0,205989.0,208068.0,0.0,0.0,0.0,12.0,45293.0,0.0,0.0,0.0,2.0,45295.0,0.0,0.0,0.0,-307.0,44989.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1131.0,43858.0
2023-11-27,490.0,7.85,7.75,5.75,4.93,5.53411,104.8,45281.0,45293.0,0.0,12.0,0.0,0.0,84609.0,120072.0,171871.0,189855.0,203460.0,216181.0,0.0,0.0,0.0,2.0,45295.0,0.0,0.0,0.0,-307.0,44989.0,0.0,0.0,0.0,0.0,44989.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1131.0,43858.0
2023-11-28,489.0,7.85,7.75,5.75,4.75,5.59012,104.7,45293.0,45295.0,0.0,2.0,0.0,0.0,86159.0,122009.0,158628.0,184700.0,201205.0,203632.0,0.0,0.0,0.0,-297.0,44999.0,0.0,0.0,0.0,0.0,44999.0,0.0,0.0,0.0,0.0,44999.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1141.0,43858.0
2023-11-29,488.0,7.85,7.75,5.75,4.14,5.65946,104.2,45295.0,44999.0,0.0,-297.0,0.0,0.0,86829.0,122324.0,137183.0,168311.0,183631.0,195115.0,0.0,0.0,0.0,0.0,44999.0,0.0,0.0,0.0,0.0,44999.0,0.0,0.0,0.0,23.0,45022.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1164.0,43858.0
2023-11-30,487.0,7.85,7.75,5.75,4.1,5.51673,104.1,44999.0,47999.0,0.0,0.0,0.0,3000.0,88551.0,89462.0,168129.0,191553.0,209760.0,210407.0,0.0,0.0,-3000.0,0.0,44999.0,0.0,0.0,0.0,23.0,45022.0,0.0,0.0,0.0,0.0,45022.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1164.0,43858.0
2023-12-01,486.0,7.85,7.75,5.75,3.88,5.5325,104.4,47999.0,44999.0,0.0,0.0,-3000.0,0.0,105280.0,178934.0,172433.0,216491.0,217098.0,217051.0,0.0,0.0,0.0,26.0,45025.0,0.0,0.0,0.0,0.0,45025.0,0.0,0.0,0.0,-138.0,44887.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1029.0,43858.0
2023-12-02,486.0,7.85,7.75,5.75,3.88,5.5325,104.4,47999.0,44999.0,0.0,0.0,-3000.0,0.0,105280.0,178934.0,172433.0,216491.0,217098.0,217051.0,0.0,0.0,0.0,26.0,45025.0,0.0,0.0,0.0,0.0,45025.0,0.0,0.0,0.0,-138.0,44887.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1029.0,43858.0
2023-12-03,486.0,7.85,7.75,5.75,3.88,5.5325,104.4,47999.0,44999.0,0.0,0.0,-3000.0,0.0,105280.0,178934.0,172433.0,216491.0,217098.0,217051.0,0.0,0.0,0.0,26.0,45025.0,0.0,0.0,0.0,0.0,45025.0,0.0,0.0,0.0,-138.0,44887.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1029.0,43858.0
2023-12-04,485.0,7.85,7.75,5.75,3.74,5.53179,104.2,44999.0,45025.0,0.0,26.0,0.0,0.0,76933.0,119414.0,165129.0,186574.0,203435.0,208486.0,0.0,0.0,0.0,0.0,45025.0,0.0,0.0,0.0,-138.0,44887.0,0.0,0.0,0.0,0.0,44887.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1029.0,43858.0
2023-12-05,484.0,7.85,7.75,5.75,3.57,5.47583,104.4,45025.0,45025.0,0.0,0.0,0.0,0.0,67507.0,119928.0,163817.0,192519.0,211409.0,214077.0,0.0,0.0,0.0,-170.0,44855.0,0.0,0.0,0.0,0.0,44855.0,0.0,0.0,0.0,12.0,44868.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1010.0,43858.0
2023-12-06,483.0,7.85,7.75,5.75,3.58,5.42316,104.6,45025.0,48325.0,0.0,-170.0,0.0,3470.0,69025.0,128854.0,151524.0,203787.0,215107.0,216976.0,0.0,0.0,-3470.0,0.0,44855.0,0.0,0.0,0.0,12.0,44868.0,0.0,0.0,0.0,0.0,44868.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1010.0,43858.0
2023-12-07,482.0,7.85,7.75,5.75,4.48,5.47446,104.7,48325.0,44896.0,0.0,0.0,-3470.0,41.0,89998.0,131552.0,163276.0,177391.0,197159.0,182035.0,0.0,0.0,-41.0,12.0,44868.0,0.0,0.0,0.0,0.0,44868.0,0.0,0.0,0.0,0.0,44868.0,0.0,0.0,0.0,26.0,45248.0,0.0,0.0,0.0,-1010.0,43858.0
