end_of_date,Unnamed: 0,cert_of_indebt,gov_notes_coins_circulation,aggr_balance_bf_disc_win,aggr_balance_af_disc_win,outstanding_efbn,ow_lb_bf_disc_win,ow_lb_af_disc_win,mb_bf_disc_win_total
2012-02-27,3392.0,264565.0,10198.0,148706.0,148706.0,659420.0,570384.0,570384.0,1082889.0
2012-02-28,3391.0,264335.0,10192.0,148719.0,148719.0,659490.0,568952.0,568952.0,1082736.0
2012-02-29,3390.0,264365.0,10183.0,148663.0,148663.0,659634.0,569552.0,569552.0,1082845.0
2012-03-01,3389.0,265185.0,10173.0,148663.0,148663.0,659629.0,569377.0,569377.0,1083650.0
2012-03-02,3388.0,265535.0,10168.0,148652.0,148652.0,659588.0,566762.0,566762.0,1083943.0
2012-03-03,3388.0,265535.0,10168.0,148652.0,148652.0,659588.0,566762.0,566762.0,1083943.0
2012-03-04,3388.0,265535.0,10168.0,148652.0,148652.0,659588.0,566762.0,566762.0,1083943.0
2012-03-05,3387.0,266735.0,10160.0,148639.0,148639.0,659653.0,566716.0,566716.0,1085187.0
2012-03-06,3386.0,265885.0,10154.0,148633.0,148633.0,659664.0,565602.0,565602.0,1084336.0
2012-03-07,3385.0,265385.0,10149.0,148635.0,148635.0,659698.0,567699.0,567699.0,1083867.0
2012-03-08,3384.0,265515.0,10142.0,148625.0,148625.0,659679.0,567645.0,567645.0,1083961.0
2012-03-09,3383.0,265205.0,10135.0,148618.0,148618.0,659676.0,567209.0,567209.0,1083634.0
2012-03-10,3383.0,265205.0,10135.0,148618.0,148618.0,659676.0,567209.0,567209.0,1083634.0
2012-03-11,3383.0,265205.0,10135.0,148618.0,148618.0,659676.0,567209.0,567209.0,1083634.0
2012-03-12,3382.0,265245.0,10133.0,148618.0,148618.0,659681.0,566234.0,566234.0,1083677.0
2012-03-13,3381.0,264405.0,10130.0,148618.0,148618.0,659643.0,565730.0,565730.0,1082796.0
2012-03-14,3380.0,263815.0,10125.0,148642.0,148642.0,659474.0,566778.0,566778.0,1082056.0
2012-03-15,3379.0,264085.0,10121.0,148642.0,148642.0,659352.0,566563.0,566563.0,1082200.0
2012-03-16,3378.0,263515.0,10114.0,148642.0,148642.0,659356.0,565843.0,565843.0,1081627.0
2012-03-17,3378.0,263515.0,10114.0,148642.0,148642.0,659356.0,565843.0,565843.0,1081627.0
2012-03-18,3378.0,263515.0,10114.0,148642.0,148642.0,659356.0,565843.0,565843.0,1081627.0
2012-03-19,3377.0,263705.0,10110.0,148702.0,148702.0,659359.0,566786.0,566786.0,1081876.0
2012-03-20,3376.0,262935.0,10107.0,148703.0,148703.0,659262.0,565958.0,565958.0,1081007.0
2012-03-21,3375.0,262215.0,10101.0,148599.0,148599.0,659359.0,566903.0,566903.0,1080274.0
2012-03-22,3374.0,262735.0,10096.0,148618.0,148618.0,659458.0,566064.0,566064.0,1080907.0
2012-03-23,3373.0,262415.0,10093.0,148618.0,148618.0,659472.0,565807.0,565807.0,1080598.0
2012-03-24,3373.0,262415.0,10093.0,148618.0,148618.0,659472.0,565807.0,565807.0,1080598.0
2012-03-25,3373.0,262415.0,10093.0,148618.0,148618.0,659472.0,565807.0,565807.0,1080598.0
2012-03-26,3372.0,263115.0,10093.0,148656.0,148656.0,659467.0,565156.0,565156.0,1081331.0
2012-03-27,3371.0,262695.0,10089.0,148656.0,148656.0,659538.0,565246.0,565246.0,1080978.0
2012-03-28,3370.0,262665.0,10085.0,148664.0,149994.0,659649.0,565935.0,564605.0,1081063.0
2012-03-29,3369.0,264125.0,10082.0,148664.0,148664.0,659671.0,565310.0,565310.0,1082542.0
2012-03-30,3368.0,265895.0,10082.0,148664.0,148712.0,659699.0,565182.0,565134.0,1084340.0
2012-03-31,3368.0,265895.0,10082.0,148664.0,148712.0,659699.0,565182.0,565134.0,1084340.0
2012-04-01,3368.0,265895.0,10082.0,148664.0,148712.0,659699.0,565182.0,565134.0,1084340.0
2012-04-02,3367.0,268495.0,10080.0,148664.0,148664.0,659606.0,564804.0,564804.0,1086845.0
2012-04-03,3366.0,271185.0,10077.0,148664.0,148664.0,659633.0,564940.0,564940.0,1089559.0
2012-04-04,3366.0,271185.0,10077.0,148664.0,148664.0,659633.0,564940.0,564940.0,1089559.0
2012-04-05,3365.0,277225.0,10079.0,148644.0,148644.0,659595.0,567482.0,567482.0,1095543.0
2012-04-06,3365.0,277225.0,10079.0,148644.0,148644.0,659595.0,567482.0,567482.0,1095543.0
2012-04-07,3365.0,277225.0,10079.0,148644.0,148644.0,659595.0,567482.0,567482.0,1095543.0
2012-04-08,3365.0,277225.0,10079.0,148644.0,148644.0,659595.0,567482.0,567482.0,1095543.0
2012-04-09,3365.0,277225.0,10079.0,148644.0,148644.0,659595.0,567482.0,567482.0,1095543.0
2012-04-10,3364.0,272275.0,10082.0,148644.0,148644.0,659741.0,567408.0,567408.0,1090742.0
2012-04-11,3363.0,269785.0,10075.0,148646.0,148646.0,659749.0,568887.0,568887.0,1088255.0
2012-04-12,3362.0,268795.0,10071.0,148646.0,148646.0,659757.0,568442.0,568442.0,1087269.0
2012-04-13,3361.0,267535.0,10070.0,148646.0,148646.0,659733.0,568021.0,568021.0,1085984.0
2012-04-14,3361.0,267535.0,10070.0,148646.0,148646.0,659733.0,568021.0,568021.0,1085984.0
2012-04-15,3361.0,267535.0,10070.0,148646.0,148646.0,659733.0,568021.0,568021.0,1085984.0
2012-04-16,3360.0,266615.0,10067.0,148646.0,148646.0,659792.0,567929.0,567929.0,1085120.0
2012-04-17,3359.0,265735.0,10064.0,148646.0,148646.0,659792.0,567851.0,567851.0,1084237.0
2012-04-18,3358.0,264795.0,10059.0,148643.0,148643.0,659787.0,568557.0,568557.0,1083284.0
2012-04-19,3357.0,265065.0,10056.0,148643.0,148643.0,659808.0,568374.0,568374.0,1083572.0
2012-04-20,3356.0,264855.0,10056.0,148643.0,148643.0,659836.0,568171.0,568171.0,1083390.0
2012-04-21,3356.0,264855.0,10056.0,148643.0,148643.0,659836.0,568171.0,568171.0,1083390.0
2012-04-22,3356.0,264855.0,10056.0,148643.0,148643.0,659836.0,568171.0,568171.0,1083390.0
2012-04-23,3355.0,264965.0,10060.0,148643.0,148643.0,659857.0,568215.0,568215.0,1083525.0
2012-04-24,3354.0,264345.0,10057.0,148643.0,148643.0,659874.0,567789.0,567789.0,1082919.0
2012-04-25,3353.0,264275.0,10057.0,148644.0,148644.0,659836.0,568691.0,568691.0,1082812.0
2012-04-26,3352.0,265325.0,10051.0,148644.0,148644.0,659863.0,567700.0,567700.0,1083883.0
2012-04-27,3351.0,269855.0,10049.0,148644.0,148644.0,659944.0,567657.0,567657.0,1088492.0
2012-04-28,3351.0,269855.0,10049.0,148644.0,148644.0,659944.0,567657.0,567657.0,1088492.0
2012-04-29,3351.0,269855.0,10049.0,148644.0,148644.0,659944.0,567657.0,567657.0,1088492.0
2012-04-30,3350.0,270045.0,10047.0,148644.0,148644.0,659942.0,566660.0,566660.0,1088678.0
2012-05-01,3350.0,270045.0,10047.0,148644.0,148644.0,659942.0,566660.0,566660.0,1088678.0
2012-05-02,3349.0,268665.0,10047.0,148645.0,148645.0,659936.0,568017.0,568017.0,1087293.0
2012-05-03,3348.0,268365.0,10043.0,148645.0,148645.0,659951.0,567705.0,567705.0,1087004.0
2012-05-04,3347.0,268385.0,10042.0,148645.0,148645.0,659957.0,566377.0,566377.0,1087029.0
2012-05-05,3347.0,268385.0,10042.0,148645.0,148645.0,659957.0,566377.0,566377.0,1087029.0
2012-05-06,3347.0,268385.0,10042.0,148645.0,148645.0,659957.0,566377.0,566377.0,1087029.0
2012-05-07,3346.0,269065.0,10045.0,148645.0,148645.0,660027.0,566398.0,566398.0,1087782.0
2012-05-08,3345.0,267915.0,10041.0,148645.0,148645.0,660039.0,566378.0,566378.0,1086640.0
2012-05-09,3344.0,267535.0,10039.0,148644.0,148644.0,660044.0,566752.0,566752.0,1086262.0
2012-05-10,3343.0,267945.0,10036.0,148644.0,148644.0,660032.0,566406.0,566406.0,1086657.0
2012-05-11,3342.0,267445.0,10035.0,148644.0,148644.0,660049.0,566369.0,566369.0,1086173.0
2012-05-12,3342.0,267445.0,10035.0,148644.0,148644.0,660049.0,566369.0,566369.0,1086173.0
2012-05-13,3342.0,267445.0,10035.0,148644.0,148644.0,660049.0,566369.0,566369.0,1086173.0
2012-05-14,3341.0,267745.0,10036.0,148644.0,148644.0,660091.0,565917.0,565917.0,1086516.0
2012-05-15,3340.0,266725.0,10033.0,148644.0,148644.0,660098.0,565938.0,565938.0,1085500.0
2012-05-16,3339.0,265735.0,10031.0,148645.0,148645.0,660093.0,567396.0,567396.0,1084504.0
2012-05-17,3338.0,265805.0,10030.0,148653.0,148653.0,660079.0,568226.0,568226.0,1084567.0
2012-05-18,3337.0,265245.0,10030.0,148656.0,148656.0,660157.0,567752.0,567752.0,1084088.0
2012-05-19,3337.0,265245.0,10030.0,148656.0,148656.0,660157.0,567752.0,567752.0,1084088.0
2012-05-20,3337.0,265245.0,10030.0,148656.0,148656.0,660157.0,567752.0,567752.0,1084088.0
2012-05-21,3336.0,265045.0,10032.0,148641.0,148641.0,660185.0,567124.0,567124.0,1083903.0
2012-05-22,3335.0,263765.0,10029.0,148652.0,148652.0,660187.0,567150.0,567150.0,1082633.0
2012-05-23,3334.0,263135.0,10028.0,148662.0,148662.0,660194.0,567007.0,567007.0,1082019.0
2012-05-24,3333.0,263355.0,10026.0,148683.0,148683.0,660168.0,566807.0,566807.0,1082232.0
2012-05-25,3332.0,262925.0,10024.0,148678.0,148678.0,660141.0,566722.0,566722.0,1081768.0
2012-05-26,3332.0,262925.0,10024.0,148678.0,148678.0,660141.0,566722.0,566722.0,1081768.0
2012-05-27,3332.0,262925.0,10024.0,148678.0,148678.0,660141.0,566722.0,566722.0,1081768.0
2012-05-28,3331.0,263935.0,10023.0,148681.0,148681.0,660110.0,566857.0,566857.0,1082749.0
2012-05-29,3330.0,263345.0,10022.0,148681.0,148771.0,660066.0,566626.0,566536.0,1082114.0
2012-05-30,3329.0,263505.0,10022.0,148655.0,148655.0,660104.0,568300.0,568300.0,1082286.0
2012-05-31,3328.0,264355.0,10021.0,148655.0,148655.0,660176.0,568111.0,568111.0,1083207.0
2012-06-01,3327.0,264535.0,10018.0,148655.0,148655.0,660226.0,568107.0,568107.0,1083434.0
2012-06-02,3327.0,264535.0,10018.0,148655.0,148655.0,660226.0,568107.0,568107.0,1083434.0
2012-06-03,3327.0,264535.0,10018.0,148655.0,148655.0,660226.0,568107.0,568107.0,1083434.0
2012-06-04,3326.0,265875.0,10020.0,148673.0,148673.0,660263.0,568015.0,568015.0,1084831.0
2012-06-05,3325.0,264755.0,10020.0,148693.0,148693.0,660202.0,568157.0,568157.0,1083670.0
2012-06-06,3324.0,264185.0,10017.0,148676.0,148676.0,660167.0,568014.0,568014.0,1083045.0
2012-06-07,3323.0,264545.0,10014.0,148713.0,148713.0,660112.0,564375.0,564375.0,1083384.0
2012-06-08,3322.0,264235.0,10017.0,148720.0,148720.0,660127.0,564025.0,564025.0,1083099.0
2012-06-09,3322.0,264235.0,10017.0,148720.0,148720.0,660127.0,564025.0,564025.0,1083099.0
2012-06-10,3322.0,264235.0,10017.0,148720.0,148720.0,660127.0,564025.0,564025.0,1083099.0
2012-06-11,3321.0,264265.0,10017.0,148731.0,148731.0,660003.0,567279.0,567279.0,1083016.0
2012-06-12,3320.0,263595.0,10015.0,148731.0,148731.0,660058.0,567436.0,567436.0,1082399.0
2012-06-13,3319.0,262745.0,10015.0,148650.0,148650.0,660094.0,568287.0,568287.0,1081504.0
2012-06-14,3318.0,263355.0,10013.0,148659.0,148659.0,660141.0,568428.0,568428.0,1082168.0
2012-06-15,3317.0,262925.0,10016.0,148659.0,148659.0,660173.0,568332.0,568332.0,1081773.0
2012-06-16,3317.0,262925.0,10016.0,148659.0,148659.0,660173.0,568332.0,568332.0,1081773.0
2012-06-17,3317.0,262925.0,10016.0,148659.0,148659.0,660173.0,568332.0,568332.0,1081773.0
2012-06-18,3316.0,264085.0,10019.0,148723.0,148723.0,660168.0,568894.0,568894.0,1082995.0
2012-06-19,3315.0,262775.0,10018.0,148756.0,148756.0,660175.0,569059.0,569059.0,1081724.0
2012-06-20,3314.0,262395.0,10018.0,148644.0,148644.0,660271.0,570313.0,570313.0,1081328.0
2012-06-21,3313.0,262955.0,10019.0,148668.0,148668.0,660236.0,569356.0,569356.0,1081878.0
2012-06-22,3312.0,265105.0,10018.0,148677.0,148677.0,660239.0,569575.0,569575.0,1084039.0
2012-06-23,3312.0,265105.0,10018.0,148677.0,148677.0,660239.0,569575.0,569575.0,1084039.0
2012-06-24,3312.0,265105.0,10018.0,148677.0,148677.0,660239.0,569575.0,569575.0,1084039.0
2012-06-25,3311.0,263535.0,10019.0,148710.0,148710.0,660210.0,569681.0,569681.0,1082474.0
2012-06-26,3310.0,262725.0,10022.0,148710.0,148710.0,660240.0,569753.0,569753.0,1081697.0
2012-06-27,3309.0,262195.0,10022.0,148661.0,148661.0,660284.0,571928.0,571928.0,1081162.0
2012-06-28,3308.0,263445.0,10023.0,148661.0,148661.0,660292.0,571230.0,571230.0,1082421.0
2012-06-29,3307.0,270265.0,10024.0,148661.0,148661.0,660326.0,570989.0,570989.0,1089276.0
2012-06-30,3307.0,270265.0,10024.0,148661.0,148661.0,660326.0,570989.0,570989.0,1089276.0
2012-07-01,3307.0,270265.0,10024.0,148661.0,148661.0,660326.0,570989.0,570989.0,1089276.0
2012-07-02,3307.0,270265.0,10024.0,148661.0,148661.0,660326.0,570989.0,570989.0,1089276.0
2012-07-03,3306.0,266835.0,10029.0,148661.0,148661.0,660363.0,570973.0,570973.0,1085888.0
2012-07-04,3305.0,265805.0,10029.0,148661.0,148661.0,660371.0,570968.0,570968.0,1084866.0
2012-07-05,3304.0,265755.0,10029.0,148636.0,148636.0,660400.0,570836.0,570836.0,1084820.0
2012-07-06,3303.0,265355.0,10028.0,148636.0,148636.0,660406.0,570838.0,570838.0,1084425.0
2012-07-07,3303.0,265355.0,10028.0,148636.0,148636.0,660406.0,570838.0,570838.0,1084425.0
2012-07-08,3303.0,265355.0,10028.0,148636.0,148636.0,660406.0,570838.0,570838.0,1084425.0
2012-07-09,3302.0,266235.0,10028.0,148636.0,148636.0,660447.0,570378.0,570378.0,1085346.0
2012-07-10,3301.0,265295.0,10027.0,148636.0,148636.0,660456.0,570397.0,570397.0,1084414.0
2012-07-11,3300.0,265085.0,10032.0,148641.0,148641.0,660450.0,573023.0,573023.0,1084208.0
2012-07-12,3299.0,265685.0,10030.0,148641.0,148641.0,660482.0,573160.0,573160.0,1084838.0
2012-07-13,3298.0,265145.0,10031.0,148641.0,148641.0,660550.0,573175.0,573175.0,1084367.0
2012-07-14,3298.0,265145.0,10031.0,148641.0,148641.0,660550.0,573175.0,573175.0,1084367.0
2012-07-15,3298.0,265145.0,10031.0,148641.0,148641.0,660550.0,573175.0,573175.0,1084367.0
2012-07-16,3297.0,265865.0,10034.0,148641.0,148641.0,660561.0,573232.0,573232.0,1085101.0
2012-07-17,3296.0,264905.0,10033.0,148641.0,148641.0,660582.0,573208.0,573208.0,1084161.0
2012-07-18,3295.0,264535.0,10034.0,148645.0,148645.0,660575.0,574765.0,574765.0,1083789.0
2012-07-19,3294.0,265105.0,10032.0,148645.0,148645.0,660585.0,573787.0,573787.0,1084367.0
2012-07-20,3293.0,265215.0,10032.0,148645.0,148645.0,660616.0,573625.0,573625.0,1084508.0
2012-07-21,3293.0,265215.0,10032.0,148645.0,148645.0,660616.0,573625.0,573625.0,1084508.0
2012-07-22,3293.0,265215.0,10032.0,148645.0,148645.0,660616.0,573625.0,573625.0,1084508.0
2012-07-23,3292.0,266565.0,10039.0,148645.0,148645.0,660679.0,573279.0,573279.0,1085928.0
2012-07-24,3291.0,266285.0,10040.0,148645.0,148645.0,660705.0,573533.0,573533.0,1085675.0
2012-07-25,3290.0,265505.0,10042.0,148645.0,148645.0,660691.0,574636.0,574636.0,1084883.0
2012-07-26,3289.0,265985.0,10042.0,148645.0,148645.0,660861.0,573982.0,573982.0,1085533.0
2012-07-27,3288.0,265965.0,10043.0,148645.0,148645.0,660845.0,572389.0,572389.0,1085498.0
2012-07-28,3288.0,265965.0,10043.0,148645.0,148645.0,660845.0,572389.0,572389.0,1085498.0
2012-07-29,3288.0,265965.0,10043.0,148645.0,148645.0,660845.0,572389.0,572389.0,1085498.0
2012-07-30,3287.0,268295.0,10046.0,148645.0,148645.0,660802.0,572271.0,572271.0,1087788.0
2012-07-31,3286.0,268255.0,10050.0,148645.0,148645.0,660834.0,572206.0,572206.0,1087784.0
2012-08-01,3285.0,268495.0,10047.0,148648.0,148648.0,660882.0,572592.0,572592.0,1088072.0
2012-08-02,3284.0,269155.0,10047.0,148648.0,148648.0,660857.0,572386.0,572386.0,1088707.0
2012-08-03,3283.0,269265.0,10048.0,148648.0,148648.0,660877.0,572106.0,572106.0,1088838.0
2012-08-04,3283.0,269265.0,10048.0,148648.0,148648.0,660877.0,572106.0,572106.0,1088838.0
2012-08-05,3283.0,269265.0,10048.0,148648.0,148648.0,660877.0,572106.0,572106.0,1088838.0
2012-08-06,3282.0,270545.0,10052.0,148648.0,148648.0,660825.0,572064.0,572064.0,1090070.0
2012-08-07,3281.0,269685.0,10052.0,148648.0,148648.0,660801.0,572760.0,572760.0,1089186.0
2012-08-08,3280.0,269735.0,10055.0,148647.0,148647.0,660788.0,573152.0,573152.0,1089225.0
2012-08-09,3279.0,270745.0,10054.0,148647.0,148647.0,660772.0,572895.0,572895.0,1090218.0
2012-08-10,3278.0,270705.0,10052.0,148647.0,148647.0,660786.0,574148.0,574148.0,1090190.0
2012-08-11,3278.0,270705.0,10052.0,148647.0,148647.0,660786.0,574148.0,574148.0,1090190.0
2012-08-12,3278.0,270705.0,10052.0,148647.0,148647.0,660786.0,574148.0,574148.0,1090190.0
2012-08-13,3277.0,271885.0,10057.0,148647.0,148647.0,660811.0,574077.0,574077.0,1091400.0
2012-08-14,3276.0,271045.0,10056.0,148647.0,148647.0,660782.0,574120.0,574120.0,1090530.0
2012-08-15,3275.0,270605.0,10058.0,148657.0,148657.0,660725.0,575123.0,575123.0,1090045.0
2012-08-16,3274.0,271955.0,10059.0,148664.0,148664.0,659422.0,572538.0,572538.0,1090100.0
2012-08-17,3273.0,270625.0,10058.0,148667.0,148667.0,659450.0,571893.0,571893.0,1088800.0
2012-08-18,3273.0,270625.0,10058.0,148667.0,148667.0,659450.0,571893.0,571893.0,1088800.0
2012-08-19,3273.0,270625.0,10058.0,148667.0,148667.0,659450.0,571893.0,571893.0,1088800.0
2012-08-20,3272.0,270835.0,10061.0,148680.0,148680.0,659434.0,570652.0,570652.0,1089010.0
2012-08-21,3271.0,270085.0,10061.0,148680.0,148680.0,659449.0,570540.0,570540.0,1088275.0
2012-08-22,3270.0,269075.0,10061.0,148673.0,148673.0,659477.0,570658.0,570658.0,1087286.0
2012-08-23,3269.0,269975.0,10063.0,148673.0,148673.0,659580.0,569452.0,569452.0,1088291.0
2012-08-24,3268.0,269675.0,10061.0,148679.0,148679.0,659639.0,569128.0,569128.0,1088054.0
2012-08-25,3268.0,269675.0,10061.0,148679.0,148679.0,659639.0,569128.0,569128.0,1088054.0
2012-08-26,3268.0,269675.0,10061.0,148679.0,148679.0,659639.0,569128.0,569128.0,1088054.0
2012-08-27,3267.0,271055.0,10065.0,148702.0,148702.0,659596.0,570414.0,570414.0,1089418.0
2012-08-28,3266.0,270625.0,10065.0,148715.0,148715.0,659613.0,570442.0,570442.0,1089018.0
2012-08-29,3265.0,270865.0,10068.0,148665.0,148665.0,659660.0,573857.0,573857.0,1089258.0
2012-08-30,3264.0,271855.0,10069.0,148665.0,148672.0,659641.0,573346.0,573339.0,1090230.0
2012-08-31,3263.0,272435.0,10072.0,148665.0,148665.0,659657.0,572455.0,572455.0,1090829.0
2012-09-01,3263.0,272435.0,10072.0,148665.0,148665.0,659657.0,572455.0,572455.0,1090829.0
2012-09-02,3263.0,272435.0,10072.0,148665.0,148665.0,659657.0,572455.0,572455.0,1090829.0
2012-09-03,3262.0,274535.0,10077.0,148654.0,148654.0,659715.0,572768.0,572768.0,1092981.0
2012-09-04,3261.0,273815.0,10076.0,148648.0,148648.0,660888.0,572544.0,572544.0,1093427.0
2012-09-05,3260.0,273325.0,10081.0,148635.0,148635.0,660888.0,573711.0,573711.0,1092929.0
2012-09-06,3259.0,273775.0,10082.0,148630.0,148630.0,660865.0,573722.0,573722.0,1093352.0
2012-09-07,3258.0,274075.0,10083.0,148630.0,148630.0,660829.0,573452.0,573452.0,1093617.0
2012-09-08,3258.0,274075.0,10083.0,148630.0,148630.0,660829.0,573452.0,573452.0,1093617.0
2012-09-09,3258.0,274075.0,10083.0,148630.0,148630.0,660829.0,573452.0,573452.0,1093617.0
2012-09-10,3257.0,274615.0,10089.0,148613.0,148613.0,660907.0,573513.0,573513.0,1094224.0
2012-09-11,3256.0,273995.0,10088.0,148613.0,148613.0,660886.0,573529.0,573529.0,1093582.0
2012-09-12,3255.0,273385.0,10091.0,148660.0,148660.0,660747.0,575432.0,575432.0,1092883.0
2012-09-13,3254.0,274165.0,10092.0,148660.0,148660.0,660713.0,575690.0,575690.0,1093630.0
2012-09-14,3253.0,273815.0,10094.0,148660.0,148660.0,660664.0,575835.0,575835.0,1093233.0
2012-09-15,3253.0,273815.0,10094.0,148660.0,148660.0,660664.0,575835.0,575835.0,1093233.0
2012-09-16,3253.0,273815.0,10094.0,148660.0,148660.0,660664.0,575835.0,575835.0,1093233.0
2012-09-17,3252.0,274655.0,10098.0,148695.0,148695.0,660488.0,578051.0,578051.0,1093936.0
2012-09-18,3251.0,273705.0,10099.0,148695.0,148695.0,660460.0,577513.0,577513.0,1092959.0
2012-09-19,3250.0,273415.0,10098.0,148630.0,148630.0,660528.0,577876.0,577876.0,1092671.0
2012-09-20,3249.0,274315.0,10100.0,148638.0,148638.0,660681.0,577265.0,577265.0,1093734.0
2012-09-21,3248.0,274795.0,10100.0,148643.0,148643.0,660633.0,573302.0,573302.0,1094171.0
2012-09-22,3248.0,274795.0,10100.0,148643.0,148643.0,660633.0,573302.0,573302.0,1094171.0
2012-09-23,3248.0,274795.0,10100.0,148643.0,148643.0,660633.0,573302.0,573302.0,1094171.0
2012-09-24,3247.0,275985.0,10106.0,148681.0,148681.0,660642.0,572381.0,572381.0,1095414.0
2012-09-25,3246.0,275985.0,10107.0,148701.0,148701.0,660599.0,572294.0,572294.0,1095392.0
2012-09-26,3245.0,276795.0,10110.0,148680.0,148680.0,660639.0,566511.0,566511.0,1096224.0
2012-09-27,3244.0,278665.0,10114.0,148680.0,148680.0,660679.0,561854.0,561854.0,1098138.0
2012-09-28,3243.0,280835.0,10116.0,148698.0,148698.0,660683.0,565105.0,565105.0,1100332.0
2012-09-29,3243.0,280835.0,10116.0,148698.0,148698.0,660683.0,565105.0,565105.0,1100332.0
2012-09-30,3243.0,280835.0,10116.0,148698.0,148698.0,660683.0,565105.0,565105.0,1100332.0
2012-10-01,3243.0,280835.0,10116.0,148698.0,148698.0,660683.0,565105.0,565105.0,1100332.0
2012-10-02,3243.0,280835.0,10116.0,148698.0,148698.0,660683.0,565105.0,565105.0,1100332.0
2012-10-03,3242.0,284495.0,10122.0,148649.0,148649.0,660814.0,565486.0,565486.0,1104080.0
2012-10-04,3241.0,283695.0,10123.0,148660.0,148660.0,660815.0,564932.0,564932.0,1103293.0
2012-10-05,3240.0,282505.0,10125.0,148660.0,148660.0,660758.0,564223.0,564223.0,1102048.0
2012-10-06,3240.0,282505.0,10125.0,148660.0,148660.0,660758.0,564223.0,564223.0,1102048.0
2012-10-07,3240.0,282505.0,10125.0,148660.0,148660.0,660758.0,564223.0,564223.0,1102048.0
2012-10-08,3239.0,281975.0,10132.0,148660.0,148660.0,660707.0,576146.0,576146.0,1101474.0
2012-10-09,3238.0,281215.0,10130.0,148660.0,148660.0,660706.0,576062.0,576062.0,1100711.0
2012-10-10,3237.0,280225.0,10132.0,148671.0,148671.0,660704.0,576209.0,576209.0,1099732.0
2012-10-11,3236.0,280305.0,10131.0,148671.0,148671.0,660765.0,575918.0,575918.0,1099872.0
2012-10-12,3235.0,279785.0,10130.0,148671.0,148671.0,660779.0,576309.0,576309.0,1099365.0
2012-10-13,3235.0,279785.0,10130.0,148671.0,148671.0,660779.0,576309.0,576309.0,1099365.0
2012-10-14,3235.0,279785.0,10130.0,148671.0,148671.0,660779.0,576309.0,576309.0,1099365.0
2012-10-15,3234.0,280185.0,10132.0,148671.0,148671.0,660799.0,576272.0,576272.0,1099787.0
2012-10-16,3233.0,279055.0,10134.0,148671.0,148671.0,660809.0,575956.0,575956.0,1098669.0
2012-10-17,3232.0,278305.0,10134.0,148653.0,148653.0,660833.0,576717.0,576717.0,1097925.0
2012-10-18,3231.0,278985.0,10130.0,148653.0,148653.0,660808.0,576176.0,576176.0,1098576.0
2012-10-19,3230.0,278995.0,10132.0,148653.0,148653.0,660821.0,575910.0,575910.0,1098601.0
2012-10-20,3230.0,278995.0,10132.0,148653.0,148653.0,660821.0,575910.0,575910.0,1098601.0
2012-10-21,3230.0,278995.0,10132.0,148653.0,148653.0,660821.0,575910.0,575910.0,1098601.0
2012-10-22,3229.0,281755.0,10138.0,148653.0,148653.0,660947.0,575625.0,575625.0,1101493.0
2012-10-23,3229.0,281755.0,10138.0,148653.0,148653.0,660947.0,575625.0,575625.0,1101493.0
2012-10-24,3228.0,280205.0,10139.0,153314.0,153314.0,661021.0,576728.0,576728.0,1104679.0
2012-10-25,3227.0,279745.0,10140.0,163001.0,163001.0,661015.0,576954.0,576954.0,1113901.0
