date,end_of_day,usd,gbp,jpy,cad,aud,sgd,twd,chf,cny,krw,thb,myr,dem,nlg,bef,frf,itl,eur,php,inr,idr,zar,special_drawing_rights,neeri_1983_trade_wgt,neeri_1983_import_wgt,neeri_1983_export_wgt,neeri_2000_trade_wgt,neeri_2000_import_wgt,neeri_2000_export_wgt,neeri_2010_trade_wgt,neeri_2010_import_wgt,neeri_2010_export_wgt,neeri_2020_trade_wgt,neeri_2020_import_wgt,neeri_2020_export_wgt
2001-06-27,2001-06-27,7.798,11.0685,0.062745,5.16,4.0615,4.2845,0.228,4.4215,0.943,0.0060005,0.1725,2.04,3.447,3.059,0.167,1.028,0.0034815,,,,,,9.76871056,140.3,132.6,148.8,,,,,,,,,
2001-06-28,2001-06-28,7.798,11.0365,0.062595,5.1505,4.0325,4.28,0.228,4.3985,0.943,0.005988,0.1725,2.04,3.415,3.031,0.1655,1.018,0.003449,,,,,,9.72769308,140.5,132.8,149.1,,,,,,,,,
2001-06-29,2001-06-29,7.799,10.9585,0.06284,5.121,3.9595,4.284,0.228,4.337,0.943,0.006012,0.1725,2.04,3.3735,2.994,0.1635,1.006,0.0034075,,,,,,9.71482435,140.7,132.9,149.4,,,,,,,,,
2001-06-30,2001-06-30,7.797,11.0345,0.06256,5.1525,3.998,4.2805,0.228,4.3375,0.943,0.006012,0.1725,2.04,3.3845,3.004,0.164,1.009,0.003419,,,,,,,140.7,133.0,149.3,,,,,,,,,
2001-07-03,2001-07-03,7.798,11.027,0.063,5.1505,4.0035,4.281,0.228,4.3425,0.943,0.006035,0.1719,2.04,3.376,2.9965,0.1635,1.007,0.0034105,,,,,,9.71194112,140.6,132.8,149.3,,,,,,,,,
2001-07-04,2001-07-04,7.798,10.9735,0.06253,5.169,4.0455,4.2765,0.228,4.3385,0.943,0.006017,0.1717,2.04,3.376,2.9965,0.1635,1.007,0.0034105,,,,,,9.69884048,140.7,133.0,149.4,,,,,,,,,
2001-07-05,2001-07-05,7.798,10.9605,0.062145,5.16,4.0275,4.273,0.228,4.316,0.943,0.006015,0.1713,2.04,3.3545,2.977,0.1625,1.0,0.003388,,,,,,9.67996932,141.0,133.2,149.6,,,,,,,,,
2001-07-07,2001-07-07,7.797,11.01,0.062055,5.1205,3.977,4.2725,0.228,4.347,0.943,0.006014,0.1719,2.04,3.3775,2.9975,0.164,1.007,0.003412,,,,,,,140.9,133.2,149.5,,,,,,,,,
2001-07-09,2001-07-09,7.799,10.9975,0.062105,5.1235,3.9635,4.2675,0.228,4.3515,0.943,0.006019,0.1716,2.04,3.3835,3.003,0.164,1.009,0.0034175,,,,,,9.69322112,140.9,133.2,149.4,,,,,,,,,
2001-07-10,2001-07-10,7.799,10.9905,0.062105,5.134,3.9875,4.2535,0.226,4.3685,0.943,0.006005,0.1716,2.04,3.406,3.0215,0.165,1.015,0.003439,,,,,,9.7230133,140.9,133.3,149.4,,,,,,,,,
2001-07-11,2001-07-11,7.798,11.0215,0.062145,5.127,3.9945,4.2505,0.226,4.4165,0.943,0.0059535,0.17135,2.04,3.427,3.0415,0.166,1.022,0.0034615,,,,,,9.75974286,140.8,133.3,149.3,,,,,,,,,
2001-07-12,2001-07-12,7.798,10.9825,0.062725,5.111,3.9465,4.2485,0.226,4.3875,0.943,0.005982,0.171,2.04,3.4075,3.024,0.1655,1.016,0.003442,,,,,,9.73354158,140.8,133.1,149.3,,,,,,,,,
2001-07-13,2001-07-13,7.798,10.9375,0.062805,5.084,3.9445,4.252,0.224,4.3975,0.943,0.005975,0.171,2.04,3.398,3.016,0.1645,1.013,0.003431,,,,,,9.73650482,140.9,133.3,149.5,,,,,,,,,
2001-07-14,2001-07-14,7.797,10.9555,0.062495,5.081,3.9615,4.248,0.224,4.406,0.943,0.005955,0.17095,2.04,3.4055,3.0225,0.165,1.0155,0.00344,,,,,,,141.0,133.4,149.5,,,,,,,,,
2001-07-16,2001-07-16,7.799,10.927,0.062455,5.074,3.9695,4.2445,0.224,4.4165,0.943,0.005948,0.17085,2.04,3.4195,3.035,0.1655,1.02,0.003454,,,,,,9.72956446,141.0,133.4,149.4,,,,,,,,,
2001-07-17,2001-07-17,7.799,10.8845,0.06218,5.077,3.9525,4.2455,0.224,4.3895,0.943,0.0059495,0.1707,2.04,3.392,3.008,0.1645,1.011,0.0034235,,,,,,9.71061289,141.2,133.6,149.6,,,,,,,,,
2001-07-18,2001-07-18,7.798,10.932,0.062295,5.078,3.9825,4.259,0.224,4.449,0.943,0.005947,0.1705,2.04,3.43,3.044,0.1665,1.023,0.0034645,,,,,,9.75818326,140.9,133.4,149.3,,,,,,,,,
2001-07-19,2001-07-19,7.798,11.066,0.062965,5.065,4.0245,4.2635,0.224,4.529,0.943,0.0059705,0.1705,2.04,3.4885,3.096,0.169,1.04,0.003524,,,,,,9.81510866,140.4,132.8,148.8,,,,,,,,,
2001-07-20,2001-07-20,7.798,11.1245,0.063215,5.061,4.0005,4.2715,0.224,4.508,0.943,0.0059725,0.171,2.04,3.4725,3.082,0.1685,1.035,0.003508,,,,,,9.82836526,140.3,132.8,148.8,,,,,,,,,
2001-07-21,2001-07-21,7.797,11.1375,0.06336,5.0555,3.975,4.276,0.224,4.514,0.943,0.0059915,0.1704,2.04,3.476,3.085,0.1685,1.0365,0.003511,,,,,,,140.3,132.7,148.8,,,,,,,,,
2001-07-23,2001-07-23,7.799,11.1025,0.063135,5.051,3.9595,4.278,0.224,4.501,0.943,0.0059575,0.1706,2.04,3.4635,3.074,0.168,1.033,0.0034985,,,,,,9.80326501,140.5,132.9,148.9,,,,,,,,,
2001-07-24,2001-07-24,7.798,11.0505,0.062725,5.061,3.9645,4.287,0.224,4.5015,0.943,0.005959,0.1708,2.04,3.4655,3.076,0.168,1.033,0.0035005,,,,,,9.80216398,140.6,133.0,149.0,,,,,,,,,
2001-07-26,2001-07-26,7.798,11.1365,0.063265,5.082,3.9865,4.33,0.224,4.553,0.943,0.0059935,0.171,2.04,3.5155,3.12,0.1705,1.048,0.003551,,,,,,9.8375669,140.0,132.5,148.5,,,,,,,,,
2001-07-27,2001-07-27,7.798,11.1285,0.06301,5.087,3.9605,4.332,0.225,4.5355,0.943,0.005998,0.171,2.04,3.499,3.1055,0.1695,1.043,0.0035345,,,,,,9.82696162,140.1,132.6,148.6,,,,,,,,,
2001-07-28,2001-07-28,7.797,11.1035,0.06315,5.093,3.973,4.345,0.226,4.533,0.943,0.006005,0.17095,2.04,3.5,3.1065,0.17,1.0435,0.0035355,,,,,,,140.0,132.4,148.5,,,,,,,,,
2001-07-30,2001-07-30,7.799,11.091,0.062605,5.09,3.9445,4.3375,0.226,4.51,0.943,0.0059845,0.1708,2.04,3.4825,3.0905,0.1685,1.038,0.0035175,,,,,,9.80747647,140.3,132.7,148.8,,,,,,,,,
2001-07-31,2001-07-31,7.798,11.1185,0.06251,5.1,3.9415,4.326,0.226,4.5185,0.943,0.0059915,0.1706,2.04,3.4885,3.096,0.169,1.04,0.003524,,,,,,9.81565452,140.3,132.7,148.7,,,,,,,,,
2001-08-01,2001-08-01,7.798,11.1455,0.062565,5.082,3.9845,4.324,0.226,4.537,0.943,0.006021,0.1706,2.04,3.508,3.113,0.17,1.046,0.003543,,,,,,9.83647518,140.1,132.6,148.6,,,,,,,,,
2001-08-02,2001-08-02,7.798,11.1775,0.062725,5.077,4.0415,4.359,0.226,4.55,0.943,0.0060585,0.1708,2.04,3.514,3.1185,0.1705,1.048,0.003549,,,,,,9.84622268,139.9,132.4,148.4,,,,,,,,,
2001-08-03,2001-08-03,7.798,11.1635,0.062975,5.08,4.0355,4.393,0.227,4.562,0.943,0.0060535,0.171,2.04,3.518,3.1225,0.1705,1.049,0.003554,,,,,,9.84388328,139.8,132.1,148.3,,,,,,,,,
2001-08-04,2001-08-04,7.797,11.138,0.06304,5.1,4.017,4.389,0.228,4.566,0.943,0.0060655,0.1717,2.04,3.524,3.1275,0.171,1.0505,0.00356,,,,,,,139.7,132.0,148.2,,,,,,,,,
2001-08-06,2001-08-06,7.798,11.123,0.06289,5.097,4.0245,4.377,0.228,4.5635,0.943,0.0060635,0.1721,2.04,3.5155,3.12,0.1705,1.048,0.003551,,,,,,9.8391265,139.8,132.1,148.3,,,,,,,,,
2001-08-07,2001-08-07,7.797,11.0255,0.062985,5.108,4.0255,4.368,0.228,4.5365,0.943,0.006001,0.1715,2.04,3.496,3.103,0.1695,1.042,0.0035315,,,,,,9.81400593,139.9,132.2,148.5,,,,,,,,,
2001-08-08,2001-08-08,7.797,11.0505,0.063145,5.081,4.0225,4.391,0.228,4.531,0.943,0.0060705,0.1715,2.04,3.49,3.0975,0.169,1.041,0.0035255,,,,,,9.81821631,139.8,132.1,148.5,,,,,,,,,
2001-08-09,2001-08-09,7.798,11.0545,0.063075,5.083,4.0245,4.387,0.228,4.574,0.943,0.0060545,0.1719,2.04,3.522,3.1255,0.1705,1.05,0.003557,,,,,,9.8613508,139.7,132.0,148.3,,,,,,,,,
2001-08-10,2001-08-10,7.798,11.1165,0.06396,5.067,4.0245,4.437,0.228,4.615,0.943,0.0060855,0.1725,2.04,3.558,3.158,0.1725,1.061,0.003594,,,,,,9.90119858,139.2,131.4,147.9,,,,,,,,,
2001-08-11,2001-08-11,7.797,11.1035,0.0639,5.0685,4.013,4.4315,0.228,4.603,0.943,0.006082,0.1723,2.04,3.562,3.1615,0.173,1.062,0.003598,,,,,,,139.2,131.4,147.9,,,,,,,,,
2001-08-13,2001-08-13,7.798,11.1165,0.06396,5.068,4.0295,4.4255,0.228,4.609,0.943,0.0060725,0.1723,2.04,3.567,3.1655,0.173,1.063,0.003603,,,,,,9.92459258,139.2,131.4,147.8,,,,,,,,,
2001-08-14,2001-08-14,7.798,11.0755,0.0635,5.069,4.028,4.4345,0.228,4.611,0.943,0.0060515,0.17305,2.04,3.5785,3.176,0.1735,1.067,0.0036145,,,,,,9.89870322,139.3,131.6,147.9,,,,,,,,,
2001-08-15,2001-08-15,7.798,11.1555,0.06439,5.078,4.0815,4.447,0.228,4.659,0.943,0.0060535,0.1741,2.04,3.6095,3.2035,0.175,1.076,0.003646,,,,,,9.98440324,138.8,131.0,147.4,,,,,,,,,
2001-08-16,2001-08-16,7.798,11.2715,0.06524,5.104,4.12,4.4685,0.228,4.704,0.943,0.006106,0.1744,2.04,3.657,3.2455,0.1775,1.09,0.003694,,,,,,10.0231593,138.2,130.4,146.9,,,,,,,,,
2001-08-17,2001-08-17,7.798,11.2455,0.0647,5.076,4.1025,4.4585,0.228,4.6785,0.943,0.0060715,0.1748,2.04,3.6315,3.222,0.176,1.0825,0.003667,,,,,,10.00709542,138.5,130.8,147.2,,,,,,,,,
2001-08-18,2001-08-18,7.798,11.2725,0.06486,5.058,4.168,4.456,0.228,4.709,0.943,0.0060725,0.1744,2.04,3.657,3.2455,0.177,1.0905,0.003694,,,,,,,138.3,130.6,147.0,,,,,,,,,
2001-08-20,2001-08-20,7.798,11.2805,0.0649,5.056,4.1675,4.4445,0.228,4.7145,0.943,0.0060605,0.1735,2.04,3.661,3.2495,0.1775,1.092,0.003698,,,,,,10.004834,138.3,130.6,147.0,,,,,,,,,
2001-08-21,2001-08-21,7.799,11.2705,0.06477,5.0495,4.1565,4.4565,0.228,4.6955,0.943,0.006069,0.1741,2.04,3.6425,3.233,0.1765,1.086,0.003679,,,,,,10.01142032,138.4,130.7,147.1,,,,,,,,,
2001-08-22,2001-08-22,7.799,11.3285,0.06509,5.038,4.186,4.4525,0.228,4.7035,0.943,0.006086,0.1747,2.04,3.6485,3.238,0.177,1.088,0.0036855,,,,,,10.05018135,138.3,130.5,147.0,,,,,,,,,
2001-08-23,2001-08-23,7.8,11.2875,0.06485,5.061,4.171,4.4445,0.228,4.6815,0.943,0.0060765,0.1749,2.04,3.638,3.229,0.1765,1.085,0.003675,,,,,,9.994842,138.4,130.6,147.1,,,,,,,,,
2001-08-24,2001-08-24,7.8,11.2795,0.06516,5.064,4.1645,4.4595,0.228,4.6935,0.943,0.006089,0.1759,2.04,3.6455,3.2355,0.1765,1.087,0.003682,,,,,,9.996012,138.3,130.5,147.0,,,,,,,,,
2001-08-25,2001-08-25,7.799,11.2545,0.06501,5.0665,4.173,4.4655,0.228,4.6845,0.943,0.006085,0.17585,2.04,3.6445,3.2345,0.177,1.0865,0.003681,,,,,,,138.3,130.5,147.0,,,,,,,,,
2001-08-27,2001-08-27,7.8,11.2485,0.06489,5.064,4.1405,4.4645,0.228,4.672,0.943,0.006092,0.1759,2.04,3.631,3.2225,0.176,1.083,0.003668,,,,,,9.995154,138.4,130.6,147.1,,,,,,,,,
2001-08-28,2001-08-28,7.8,11.2445,0.06495,5.06,4.1085,4.4545,0.226,4.6555,0.943,0.006093,0.1765,2.04,3.613,3.207,0.175,1.077,0.00365,,,,,,9.96918,138.6,130.9,147.3,,,,,,,,,
2001-08-29,2001-08-29,7.8,11.3495,0.06509,5.068,4.1425,4.457,0.226,4.7005,0.943,0.0060855,0.1765,2.04,3.6465,3.238,0.1765,1.088,0.003685,,,,,,10.019646,138.4,130.6,147.0,,,,,,,,,
2001-08-30,2001-08-30,7.8,11.3065,0.0652,5.046,4.132,4.461,0.226,4.6705,0.943,0.0060795,0.1761,2.04,3.622,3.2145,0.1755,1.08,0.0036585,,,,,,10.004046,138.5,130.7,147.2,,,,,,,,,
2001-08-31,2001-08-31,7.8,11.3845,0.0656,5.045,4.157,4.4905,0.226,4.7215,0.943,0.006094,0.1771,2.04,3.661,3.249,0.1775,1.0915,0.003698,,,,,,10.048194,138.1,130.3,146.8,,,,,,,,,
2001-09-01,2001-09-01,7.799,11.3365,0.06563,5.035,4.132,4.482,0.226,4.69,0.943,0.006099,0.17705,2.04,3.6385,3.2295,0.176,1.085,0.003675,,,,,,,138.2,130.4,147.0,,,,,,,,,
2001-09-03,2001-09-03,7.8,11.3365,0.06567,5.031,4.1155,4.484,0.226,4.6815,0.943,0.006094,0.1771,2.04,3.6295,3.221,0.176,1.082,0.003666,,,,,,10.011222,138.3,130.4,147.0,,,,,,,,,
2001-09-04,2001-09-04,7.8,11.2855,0.065505,5.04,4.0985,4.475,0.226,4.6305,0.943,0.006092,0.1769,2.04,3.589,3.1855,0.174,1.07,0.0036255,,,,,,9.966918,138.5,130.7,147.3,,,,,,,,,
2001-09-05,2001-09-05,7.8,11.2675,0.06526,5.005,4.0495,4.466,0.226,4.5815,0.943,0.00608,0.1761,2.04,3.5415,3.143,0.1715,1.056,0.003577,,,,,,9.930024,138.9,131.0,147.7,,,,,,,,,
2001-09-06,2001-09-06,7.8,11.3415,0.06434,5.014,4.0615,4.451,0.226,4.5705,0.943,0.006062,0.1753,2.04,3.532,3.1345,0.171,1.053,0.0035675,,,,,,9.913488,139.2,131.4,147.9,,,,,,,,,
2001-09-07,2001-09-07,7.8,11.3695,0.06434,5.008,4.0555,4.452,0.228,4.6085,0.943,0.006062,0.1749,2.04,3.563,3.164,0.1725,1.063,0.003601,,,,,,9.943362,138.9,131.1,147.6,,,,,,,,,
2001-09-08,2001-09-08,7.8,11.3885,0.06498,4.9875,4.061,4.4675,0.228,4.661,0.943,0.0060615,0.1749,2.04,3.613,3.2065,0.175,1.0775,0.00365,,,,,,,138.5,130.7,147.2,,,,,,,,,
2001-09-10,2001-09-10,7.8,11.4125,0.065,4.973,4.0105,4.4645,0.228,4.6555,0.943,0.0060515,0.1749,2.04,3.609,3.203,0.175,1.076,0.003646,,,,,,9.995154,138.6,130.7,147.3,,,,,,,,,
2001-09-11,2001-09-11,7.8,11.3575,0.06415,4.991,4.0225,4.452,0.228,4.6275,0.943,0.006017,0.1743,2.04,3.585,3.182,0.1735,1.069,0.0036215,,,,,,9.940008,139.0,131.2,147.6,,,,,,,,,
2001-09-12,2001-09-12,7.799,11.513,0.065585,4.9945,4.049,4.499,0.228,4.7265,0.943,0.0060695,0.17645,2.04,3.633,3.224,0.176,1.0835,0.00367,,,,,,10.00572705,138.1,130.3,146.9,,,,,,,,,
2001-09-13,2001-09-13,7.8,11.439,0.06544,4.9925,4.024,4.4905,0.228,4.6955,0.943,0.0060455,0.1759,2.04,3.6185,3.2115,0.1755,1.0785,0.003655,,,,,,10.00974,138.3,130.5,147.1,,,,,,,,,
2001-09-14,2001-09-14,7.8,11.461,0.06551,4.986,4.01,4.488,0.228,4.7285,0.943,0.006015,0.1763,2.04,3.6295,3.2215,0.176,1.0825,0.0036665,,,,,,10.06005,138.3,130.4,147.0,,,,,,,,,
2001-09-15,2001-09-15,7.8,11.497,0.06627,4.9935,4.0445,4.506,0.228,4.8085,0.943,0.0060375,0.17685,2.04,3.661,3.249,0.1775,1.0915,0.003698,,,,,,,137.8,129.9,146.7,,,,,,,,,
2001-09-17,2001-09-17,7.8,11.5215,0.066005,4.973,3.9975,4.5035,0.228,4.846,0.943,0.006007,0.1773,2.04,3.703,3.2865,0.1795,1.104,0.00374,,,,,,10.116132,137.8,130.0,146.5,,,,,,,,,
2001-09-18,2001-09-18,7.8,11.4315,0.066265,4.968,3.8845,4.4955,0.228,4.84,0.943,0.006008,0.1767,2.04,3.675,3.2615,0.178,1.096,0.003712,,,,,,10.097178,137.9,130.0,146.8,,,,,,,,,
2001-09-19,2001-09-19,7.8,11.4265,0.066285,4.962,3.8375,4.48,0.228,4.857,0.943,0.006017,0.1761,2.04,3.685,3.2705,0.1785,1.099,0.003722,,,,,,10.101078,137.9,130.0,146.8,,,,,,,,,
2001-09-20,2001-09-20,7.8,11.4415,0.06648,4.975,3.857,4.475,0.228,4.893,0.943,0.006007,0.1761,2.04,3.695,3.2795,0.179,1.102,0.003732,,,,,,10.09749,137.8,129.9,146.7,,,,,,,,,
2001-09-21,2001-09-21,7.8,11.3775,0.06665,4.982,3.8305,4.4865,0.228,4.904,0.943,0.006004,0.1765,2.04,3.663,3.251,0.1775,1.092,0.0037,,,,,,10.08072,137.9,130.0,146.8,,,,,,,,,
2001-09-22,2001-09-22,7.8,11.3605,0.066865,4.968,3.7905,4.47,0.228,4.9385,0.943,0.0059775,0.1761,2.04,3.651,3.2405,0.177,1.0885,0.003688,,,,,,,138.0,130.0,146.9,,,,,,,,,
2001-09-24,2001-09-24,7.8,11.3535,0.066935,4.9665,3.808,4.4495,0.228,4.921,0.943,0.0059685,0.1761,2.04,3.647,3.237,0.1765,1.087,0.003684,,,,,,10.058958,138.0,130.0,147.0,,,,,,,,,
2001-09-25,2001-09-25,7.8,11.3925,0.06648,4.97,3.8485,4.404,0.228,4.886,0.943,0.0059605,0.1755,2.04,3.655,3.244,0.177,1.09,0.003692,,,,,,10.071126,138.1,130.2,147.0,,,,,,,,,
2001-09-26,2001-09-26,7.8,11.4865,0.06648,4.969,3.8545,4.4105,0.228,4.898,0.943,0.005975,0.1759,2.04,3.682,3.2675,0.1785,1.098,0.003719,,,,,,10.089222,138.0,130.1,146.8,,,,,,,,,
2001-09-27,2001-09-27,7.8,11.4885,0.06575,4.962,3.798,4.424,0.229,4.8385,0.943,0.0059705,0.1761,2.04,3.669,3.2565,0.178,1.094,0.003706,,,,,,10.065198,138.2,130.4,147.0,,,,,,,,,
2001-09-28,2001-09-28,7.8,11.4515,0.06548,4.947,3.8545,4.427,0.229,4.8295,0.943,0.00596,0.1755,2.04,3.643,3.2335,0.1765,1.086,0.00368,,,,,,10.054278,138.4,130.5,147.2,,,,,,,,,
2001-09-29,2001-09-29,7.799,11.4995,0.065345,4.9455,3.8485,4.4195,0.229,4.8095,0.943,0.005961,0.1755,2.04,3.6425,3.2325,0.177,1.086,0.003679,,,,,,,138.4,130.6,147.2,,,,,,,,,
2001-10-03,2001-10-03,7.8,11.4615,0.06453,4.977,3.886,4.382,0.228,4.837,0.943,0.0059615,0.1743,2.04,3.676,3.2625,0.1785,1.096,0.003713,,,,,,10.036494,138.6,130.9,147.2,,,,,,,,,
2001-10-04,2001-10-04,7.8,11.4745,0.0648,4.977,3.8925,4.391,0.228,4.8045,0.943,0.0059405,0.1749,2.04,3.648,3.238,0.1765,1.088,0.003685,,,,,,10.027212,138.6,130.9,147.3,,,,,,,,,
2001-10-05,2001-10-05,7.8,11.5355,0.06474,4.968,3.9235,4.375,0.228,4.822,0.943,0.005943,0.1745,2.04,3.666,3.254,0.1775,1.093,0.003703,,,,,,10.042734,138.6,130.9,147.1,,,,,,,,,
2001-10-06,2001-10-06,7.799,11.5695,0.06472,4.993,3.9525,4.364,0.228,4.827,0.943,0.005974,0.1745,2.04,3.6605,3.249,0.1775,1.0915,0.0036975,,,,,,,138.5,130.9,147.1,,,,,,,,,
2001-10-08,2001-10-08,7.8,11.5365,0.06507,4.993,3.9445,4.35,0.228,4.858,0.943,0.0059465,0.1743,2.04,3.676,3.2625,0.178,1.096,0.003713,,,,,,10.060128,138.4,130.7,147.0,,,,,,,,,
2001-10-09,2001-10-09,7.8,11.4965,0.06504,5.0,3.9465,4.342,0.228,4.864,0.943,0.0059655,0.1743,2.04,3.678,3.2645,0.1785,1.097,0.003715,,,,,,10.052562,138.4,130.7,147.0,,,,,,,,,
2001-10-10,2001-10-10,7.8,11.3675,0.06473,4.984,3.9125,4.3285,0.228,4.8075,0.943,0.005967,0.1745,2.04,3.641,3.2315,0.1765,1.086,0.003678,,,,,,10.007556,138.8,131.1,147.4,,,,,,,,,
2001-10-11,2001-10-11,7.8,11.3095,0.0648,4.976,3.9005,4.2855,0.226,4.7795,0.943,0.0059845,0.1743,2.04,3.631,3.2225,0.176,1.083,0.003668,,,,,,9.979086,139.0,131.3,147.6,,,,,,,,,
2001-10-12,2001-10-12,7.8,11.2895,0.0643,4.991,3.9115,4.2835,0.226,4.7475,0.943,0.006005,0.1745,2.04,3.601,3.196,0.1745,1.074,0.0036375,,,,,,9.964266,139.2,131.6,147.8,,,,,,,,,
2001-10-13,2001-10-13,7.799,11.3275,0.06432,4.99,3.932,4.2935,0.226,4.79,0.943,0.006005,0.1743,2.04,3.6365,3.2275,0.176,1.0845,0.003673,,,,,,,139.1,131.4,147.6,,,,,,,,,
2001-10-15,2001-10-15,7.8,11.3165,0.064475,5.0,4.0095,4.289,0.226,4.8045,0.943,0.006028,0.1745,2.04,3.635,3.226,0.176,1.084,0.003672,,,,,,9.997338,138.9,131.3,147.5,,,,,,,,,
2001-10-16,2001-10-16,7.8,11.2995,0.06442,5.003,4.0075,4.3045,0.227,4.778,0.943,0.0060045,0.1751,2.04,3.616,3.209,0.1755,1.078,0.0036525,,,,,,9.958884,139.0,131.3,147.6,,,,,,,,,
2001-10-17,2001-10-17,7.8,11.2835,0.06414,4.986,4.0045,4.288,0.227,4.7575,0.943,0.0059935,0.1745,2.04,3.6075,3.202,0.175,1.076,0.003644,,,,,,9.957714,139.2,131.5,147.7,,,,,,,,,
2001-10-18,2001-10-18,7.8,11.2915,0.06453,4.9665,3.9625,4.3045,0.227,4.7635,0.943,0.006007,0.1745,2.04,3.599,3.1945,0.1745,1.073,0.0036355,,,,,,9.956934,139.1,131.3,147.7,,,,,,,,,
2001-10-19,2001-10-19,7.8,11.2425,0.06435,4.946,3.9615,4.2905,0.227,4.762,0.943,0.0059925,0.1745,2.04,3.599,3.1945,0.1745,1.073,0.0036355,,,,,,9.949446,139.2,131.5,147.8,,,,,,,,,
2001-10-20,2001-10-20,7.8,11.186,0.064385,4.96,3.972,4.281,0.227,4.75,0.943,0.005988,0.1745,2.04,3.585,3.182,0.174,1.069,0.0036215,,,,,,,139.3,131.5,147.9,,,,,,,,,
2001-10-22,2001-10-22,7.8,11.1935,0.06417,4.954,3.9665,4.276,0.227,4.7485,0.943,0.005986,0.1743,2.04,3.5875,3.184,0.174,1.07,0.003624,,,,,,9.92862,139.3,131.6,147.9,,,,,,,,,
2001-10-23,2001-10-23,7.8,11.104,0.06362,4.943,3.9695,4.2715,0.227,4.6945,0.943,0.0059785,0.1741,2.04,3.5585,3.158,0.1725,1.061,0.0035945,,,,,,9.876594,139.7,132.0,148.2,,,,,,,,,
2001-10-24,2001-10-24,7.8,11.147,0.06371,4.965,3.9615,4.275,0.227,4.7085,0.943,0.006006,0.1745,2.04,3.5595,3.159,0.1725,1.061,0.003595,,,,,,9.896172,139.6,131.9,148.2,,,,,,,,,
2001-10-26,2001-10-26,7.8,11.147,0.06358,4.957,3.9265,4.268,0.227,4.7255,0.943,0.006019,0.1739,2.04,3.5645,3.1635,0.1725,1.063,0.0036005,,,,,,9.900228,139.6,132.0,148.2,,,,,,,,,
2001-10-27,2001-10-27,7.799,11.2035,0.063585,4.955,3.932,4.2685,0.227,4.723,0.943,0.006019,0.1739,2.04,3.563,3.162,0.173,1.0625,0.003599,,,,,,,139.6,131.9,148.1,,,,,,,,,
2001-10-29,2001-10-29,7.8,11.2195,0.06374,4.951,3.9185,4.2565,0.227,4.7225,0.943,0.006028,0.1739,2.04,3.563,3.1625,0.1725,1.062,0.003599,,,,,,9.938292,139.6,131.9,148.1,,,,,,,,,
2001-10-30,2001-10-30,7.8,11.3535,0.064,4.9555,3.9545,4.274,0.227,4.7955,0.943,0.006009,0.1749,2.04,3.611,3.205,0.175,1.077,0.0036475,,,,,,9.975264,139.2,131.5,147.7,,,,,,,,,
2001-10-31,2001-10-31,7.8,11.3345,0.06406,4.941,3.9425,4.288,0.227,4.806,0.943,0.006016,0.1747,2.04,3.6145,3.208,0.175,1.0775,0.0036505,,,,,,9.969024,139.1,131.5,147.7,,,,,,,,,
2001-11-01,2001-11-01,7.8,11.3405,0.063775,4.905,3.9565,4.267,0.227,4.781,0.943,0.00601,0.1743,2.04,3.595,3.191,0.1745,1.072,0.0036315,,,,,,9.9918,139.3,131.7,147.9,,,,,,,,,
2001-11-02,2001-11-02,7.8,11.4335,0.06413,4.89,3.9665,4.2555,0.227,4.7955,0.943,0.006016,0.1745,2.04,3.61,3.204,0.175,1.076,0.0036465,,,,,,9.980646,139.2,131.5,147.7,,,,,,,,,
2001-11-03,2001-11-03,7.799,11.4065,0.06412,4.905,3.974,4.278,0.227,4.786,0.943,0.006012,0.1745,2.04,3.605,3.199,0.175,1.075,0.003641,,,,,,,139.2,131.5,147.7,,,,,,,,,
2001-11-05,2001-11-05,7.8,11.3625,0.06408,4.9055,3.9695,4.295,0.227,4.7635,0.943,0.006015,0.1747,2.04,3.5845,3.181,0.1735,1.069,0.003621,,,,,,9.930726,139.2,131.5,147.8,,,,,,,,,
2001-11-06,2001-11-06,7.8,11.3835,0.064185,4.8965,3.9875,4.275,0.227,4.7545,0.943,0.0060235,0.1745,2.04,3.581,3.1785,0.1735,1.068,0.0036175,,,,,,9.953112,139.2,131.5,147.8,,,,,,,,,
2001-11-07,2001-11-07,7.8,11.4235,0.064475,4.896,4.0055,4.2915,0.226,4.7705,0.943,0.006034,0.1745,2.04,3.591,3.187,0.174,1.071,0.0036275,,,,,,9.979788,139.1,131.4,147.7,,,,,,,,,
2001-11-08,2001-11-08,7.8,11.4235,0.06453,4.886,4.0085,4.295,0.226,4.7645,0.943,0.0060585,0.1753,2.04,3.5785,3.176,0.1735,1.067,0.0036145,,,,,,9.958572,139.1,131.4,147.8,,,,,,,,,
2001-11-09,2001-11-09,7.8,11.3345,0.06482,4.8795,4.0025,4.273,0.226,4.7375,0.943,0.0060805,0.1753,2.04,3.552,3.152,0.172,1.059,0.0035875,,,,,,9.931116,139.2,131.4,147.9,,,,,,,,,
2001-11-10,2001-11-10,7.8,11.3655,0.06485,4.873,3.996,4.2835,0.226,4.761,0.943,0.0060755,0.1753,2.04,3.565,3.1645,0.173,1.063,0.003601,,,,,,,139.1,131.3,147.8,,,,,,,,,
2001-11-12,2001-11-12,7.8,11.3695,0.06469,4.8705,4.0345,4.274,0.227,4.7545,0.943,0.0060765,0.1755,2.04,3.565,3.164,0.173,1.063,0.003601,,,,,,9.938838,139.1,131.3,147.8,,,,,,,,,
